SOURCE_ID,phot_g_mean_mag,bp_rp,star_type
4689841439531398016,17.86182,0.6187439,CEP
4690002655423507072,16.957859,1.03059,CEP
4690009969755730816,18.161581,0.49837494,CEP
4690018319172289536,18.506323,0.6477852,CEP
4690037977234854144,17.700735,0.45596123,CEP
4690076941177604864,18.110218,0.7859402,CEP
4690104291529656832,15.034309,0.9279127,CEP
4690118688259853312,16.222742,0.62554455,CEP
4690127037676227840,16.304682,0.7781248,CEP
4690182597373183360,17.680828,0.5236492,CEP
4690203483799384832,16.834461,0.5386791,CEP
4690213173245662976,16.493753,0.9166393,CEP
4690299106950189056,18.102467,0.49467468,CEP
4690306498588944768,17.98711,0.43276596,CEP
4690377382729299328,15.277016,0.794075,CEP
4690389954099065984,17.485725,0.628397,CEP
4690414800484275840,17.090614,0.59952927,CEP
4690436069162376576,16.281176,0.7955246,CEP
4690499737778427392,17.332958,0.5534363,CEP
4690500047016022784,16.892035,0.5885315,CEP
4690500424951770880,17.579987,0.794363,CEP
4690500459332958848,18.135637,0.75816154,CEP
4690500837289930368,15.570513,0.91133785,CEP
4690500871649655680,16.936056,0.68453026,CEP
4690501009088663168,17.266994,0.893877,CEP
4690501249585339392,16.682838,0.7890854,CEP
4690501936801082624,14.850562,0.86021996,CEP
4690502551007602304,14.286613,1.1069813,CEP
4690502791478089984,15.949069,0.60883427,CEP
4690503753578779008,17.80809,0.55765533,CEP
4690503757867748352,15.715427,0.9436474,CEP
4690503822282801664,16.553362,1.0111923,CEP
4690503826587150976,15.888089,0.84425163,CEP
4690503856635971456,16.878645,0.7218647,CEP
4690503860946858624,16.396072,0.7723341,CEP
4690504032745885056,16.490456,0.8579321,CEP
4690504204544129408,13.787046,1.1300964,CEP
4690504341983091968,17.740269,0.8059101,CEP
4690504719918648576,16.319492,0.7938585,CEP
4690504857379231488,17.274837,0.68157387,CEP
4690504926098681984,16.165321,0.5583725,CEP
4690504994818114560,16.463133,0.5898695,CEP
4690505269695919744,17.058002,0.69478416,CEP
4690505578933474944,17.26671,0.6996918,CEP
4690505956890675328,16.760878,0.7449093,CEP
4690506261811911936,17.206472,0.7194786,CEP
4690506609725545216,15.071801,0.7641735,CEP
4690506815884036736,17.607912,0.60477066,CEP
4690507331280071424,12.948728,1.2083216,CEP
4690507503078723840,17.24251,0.69478416,CEP
4690507812318230400,16.39536,0.7355223,CEP
4690507979798689280,17.2536,0.81835175,CEP
4690508362073774464,15.606993,0.7341366,CEP
4690508740030853888,16.154512,0.6497736,CEP
4690509113676124288,16.437263,0.79005146,CEP
4689947606827892736,18.822317,0.58522034,CEP
4689948710634445440,17.070929,0.6741123,CEP
4689951764358768384,18.187397,0.66453934,CEP
4689953108681026304,15.930538,0.7386236,CEP
4689976954339344384,17.650213,0.77861786,CEP
4689985230739276544,17.62635,0.55340767,CEP
4689992175700908544,18.5565,0.53468704,CEP
4690513928351443072,14.209292,0.83694935,CEP
4690514031430360320,16.395699,0.53806686,CEP
4690514031430629760,16.384819,0.8646116,CEP
4690514409387546880,13.511957,1.0675831,CEP
4690514649905643648,15.918944,0.69864845,CEP
4690514989186767360,17.456474,0.69487953,CEP
4690516466656627840,16.924757,0.7923107,CEP
4690516951990226048,17.433867,0.7359886,CEP
4690517055088774656,15.713254,0.7675972,CEP
4690517158167997312,16.806694,0.80161285,CEP
4690517433045890688,15.569123,0.777503,CEP
4690517742264150656,16.43037,-0.17724419,CEP
4690517982801722880,16.798294,0.63048553,CEP
4690518463818315392,17.48901,0.72978973,CEP
4690518463837910272,16.762747,0.55835724,CEP
4690519078016424192,17.974115,0.59516716,CEP
4690519082293627264,17.506134,0.77972984,CEP
4690519906947148928,16.204086,0.78671455,CEP
4690519975666623104,16.135124,0.8404913,CEP
4690520010026045440,15.649238,0.86323833,CEP
4690520697220627584,16.00883,0.7642946,CEP
4690521006458656256,17.085142,0.6364975,CEP
4690521281336532864,15.727678,0.82141113,CEP
4690521345737369344,14.226878,0.99725056,CEP
4690521521854565504,17.545702,0.73524857,CEP
4690521861139213184,17.323393,0.74972725,CEP
4690522415207742592,16.67163,0.8133297,CEP
4690522415207754240,15.762442,0.8570862,CEP
4690522449567525248,15.422374,0.69109344,CEP
4690523514699461248,15.604688,0.65456104,CEP
4690524648590531968,17.59213,0.6956692,CEP
4690525370147169536,17.850775,0.6173382,CEP
4690525438865703936,16.516693,0.7386732,CEP
4690525645024017920,17.50016,0.6819477,CEP
4690526022981136128,17.273243,0.6816349,CEP
4690526263499287424,16.07181,0.6628618,CEP
4690526435297973248,17.039536,0.7917919,CEP
4690527225571936640,15.02258,0.9056349,CEP
4690527294291408640,15.343389,0.82357025,CEP
4690527431730368256,16.222538,0.6499376,CEP
4690528634321096576,16.117813,0.70028305,CEP
4690529562034026752,16.881683,0.56227493,CEP
4690529768192440832,16.183271,0.63847065,CEP
4690530317948478720,16.760818,0.60427094,CEP
4690530386667852800,15.422128,0.7282524,CEP
4690530966506910848,17.192984,0.741745,CEP
4690531967217266304,15.705078,0.8562012,CEP
4690532443936483840,16.875536,0.70404243,CEP
4690532615735087104,16.132742,0.63344574,CEP
4690532791849414784,16.031134,0.6386719,CEP
4690532860568896000,16.747746,0.5530796,CEP
4690533101087151232,16.364893,0.6877308,CEP
4690534028800057088,16.923994,0.47786903,CEP
4690534063159725824,16.723936,0.5267525,CEP
4690534131879199616,15.811169,0.6603708,CEP
4690534986594854272,15.713946,0.7335501,CEP
4690535158393592064,16.400938,0.7282562,CEP
4690535536350583040,17.07998,0.6011772,CEP
4690535643700904320,17.309765,0.7238941,CEP
4690535987298253312,16.136871,0.8137703,CEP
4690536468334601984,15.991317,0.8142986,CEP
4690537292968236928,16.053823,0.63177395,CEP
4690537632278120832,17.463572,0.6975689,CEP
4690537670925348224,16.318972,0.54606533,CEP
4690538083242176000,15.6939535,0.55346775,CEP
4690538736077328128,14.487237,0.86254215,CEP
4690539079674819840,16.062857,0.59896183,CEP
4690539595070678656,17.15872,0.74189186,CEP
4690539938668099584,16.192755,0.56897736,CEP
4690539973035500672,16.4426,0.68892384,CEP
4690540935100437888,14.61349,0.9158392,CEP
4690541106889784832,16.218325,0.77560616,CEP
4690541175618588672,16.907154,0.73960686,CEP
4690541240074102656,17.626951,0.5813427,CEP
4690541931532809728,15.087465,0.8701954,CEP
4690542034611933952,16.28946,0.7500706,CEP
4690542339566875392,16.808653,0.66012764,CEP
4690542927964987904,16.249752,0.71318245,CEP
4690542996684763264,15.776632,0.7538347,CEP
4690543099764199296,17.166542,0.71419907,CEP
4690543890045582976,17.137321,0.68920517,CEP
4690544542872768768,16.98327,0.81079865,CEP
4690544577232481920,16.274157,0.60267735,CEP
4690545779823233280,16.411007,0.71371365,CEP
4690546192140013952,15.792137,0.800127,CEP
4690547119852929920,16.796818,0.8296318,CEP
4690547257291871616,15.492771,0.7870693,CEP
4690548185004875136,16.53602,0.73690796,CEP
4690548975278855168,16.172235,0.6023226,CEP
4690549112725761536,17.476355,0.68943024,CEP
4690549490674862592,15.836477,0.83967304,CEP
4690549559394982016,15.721982,0.6596956,CEP
4690550109150133632,15.894563,0.60006046,CEP
4690550349668276224,16.282387,0.6825352,CEP
4690550624546160640,15.499679,0.59979343,CEP
4690551208661714304,16.267262,0.6553917,CEP
4690551998936211584,16.405405,0.5177746,CEP
4690552136375176832,17.674452,0.56607246,CEP
4690552681822668544,16.545856,0.7504711,CEP
4690552720490561792,16.975,0.40307617,CEP
4690552857929460096,15.9002495,0.62574387,CEP
4690553407685309696,16.953331,0.87574196,CEP
4690553545124222336,15.754445,0.6107607,CEP
4690553751282665984,18.114683,0.76631737,CEP
4690553785642374912,16.921894,0.52658844,CEP
4690553785642393088,16.400389,0.81241894,CEP
4690554026151154176,16.39151,0.86504364,CEP
4690554369757911552,16.324205,0.7993555,CEP
4690554747714942080,16.228737,0.62080383,CEP
4690555194392088448,16.023695,0.5971689,CEP
4690556671860384128,17.171928,0.5233803,CEP
4690557633923571328,15.981558,0.73637104,CEP
4690557633933015424,16.788023,0.5853157,CEP
4690557801426011520,16.994001,0.7386799,CEP
4690558424206930432,16.280626,0.82529926,CEP
4690558492926404352,17.364376,0.5208168,CEP
4690558522982627712,17.223726,0.65307426,CEP
4690558900961068288,16.312044,0.74539185,CEP
4690559180121072896,15.857414,0.6065893,CEP
4690559450696040320,14.849161,0.9958954,CEP
4690560210903600256,16.340872,0.6293726,CEP
4690560588870439424,16.133787,0.82373905,CEP
4690560795028822912,16.154493,0.60364056,CEP
4690561031243642880,17.185417,0.4743805,CEP
4690561443581796992,16.82493,0.5903568,CEP
4690561447863800064,16.909405,0.5097923,CEP
4690562547375376256,16.667532,0.50665283,CEP
4690562650454573568,16.915697,0.6759472,CEP
4690563406368803200,16.054632,0.8014269,CEP
4690564437160930688,16.318943,0.728117,CEP
4690565433593384192,16.001268,0.6461458,CEP
4690565639751797376,16.243574,0.7567034,CEP
4690565845910226176,16.08807,0.781209,CEP
4690565983349159040,16.284979,0.61056805,CEP
4690566017708897536,16.547878,0.74718285,CEP
4690566979781567360,14.618151,1.0415783,CEP
4690567323378951936,16.920837,0.65535736,CEP
4690567323379709312,15.581199,0.6942463,CEP
4690567598256841984,16.874187,0.56007576,CEP
4690568010573692416,17.058784,0.5328808,CEP
4690568560329506944,17.069584,0.65745354,CEP
4690568800847657856,16.886448,0.57878685,CEP
4690568938286609920,15.262838,0.8134575,CEP
4690569659843798912,15.430617,0.8779278,CEP
4690570312678777984,16.413326,0.7937393,CEP
4690570793715134592,16.848616,0.536808,CEP
4690570862434585088,15.0868845,0.8553276,CEP
4690570862434595072,15.923648,0.7394228,CEP
4690570896794324224,16.797216,0.82146835,CEP
4690571068592995968,16.698664,0.69997406,CEP
4690571755787714944,16.74473,0.61182785,CEP
4690572168104751616,16.008892,0.59149075,CEP
4690572511701845632,15.7688675,0.5997486,CEP
4690572580421321600,17.313103,0.7567978,CEP
4690572855299277184,17.62625,0.6123619,CEP
4690572855299282304,16.65757,0.7579994,CEP
4690573301975819904,15.333364,0.892684,CEP
4690574367127835264,16.482002,0.59059906,CEP
4690574951243417088,16.088497,0.67785835,CEP
4690575123042038528,16.174616,0.7720947,CEP
4690575500999120640,15.997722,0.83536243,CEP
4690576153834090368,17.003313,0.56017494,CEP
4690576836718679424,16.62249,0.53746414,CEP
4690577352132117120,15.911883,0.83177376,CEP
4690577352139395456,16.025587,0.7956505,CEP
4690578520345242752,17.416147,0.61428833,CEP
4690579070104516096,17.488941,0.6433716,CEP
4690579074411679488,17.185354,0.74281883,CEP
4690579138821454336,17.514633,0.8248081,CEP
4690579761606434176,15.589871,0.83253956,CEP
4690580173923232512,16.47174,0.76552296,CEP
4690580513211417728,16.915583,0.78746986,CEP
4690580826757848704,16.599014,0.80859566,CEP
4690580998556538752,15.272982,0.8074398,CEP
4690581239074700032,16.13026,0.7171135,CEP
4690582613464720640,17.756922,0.69389725,CEP
4690582815314089472,16.771181,0.4282093,CEP
4690583811794588800,16.626078,0.58112144,CEP
4690587320749110784,16.817999,0.66776276,CEP
4690587797475093376,17.560125,0.7391968,CEP
4690588557706662016,16.798534,0.6810837,CEP
4690589691562845440,16.722244,0.61107254,CEP
4690589691570744064,16.703714,0.7287502,CEP
4690590550564241152,15.9952345,0.77211285,CEP
4690591405272371968,17.793947,0.71455765,CEP
4690591714486186496,17.940744,0.6208782,CEP
4690591856234347648,16.607336,0.56329346,CEP
4690591924953818624,16.93318,0.76514244,CEP
4690592028032978944,16.51412,0.62716675,CEP
4690592474709663872,16.958801,0.5808506,CEP
4690592715227726080,16.761766,0.71369743,CEP
4690594742452181376,16.617588,0.49261475,CEP
4690596391719547392,16.973665,0.7868519,CEP
4690596593570901888,16.995642,0.7247753,CEP
4690597319432428032,17.307674,0.6123009,CEP
4690597663029765120,16.169384,0.80811787,CEP
4690597972274809344,16.684916,0.7983303,CEP
4690598522023213184,17.154898,0.7151947,CEP
4690599514152946560,17.34364,0.7651386,CEP
4690599758973737216,17.391602,0.775465,CEP
4690599862052946304,17.047977,0.73000336,CEP
4690599965132170880,16.8365,0.6019497,CEP
4690601610093477504,17.689602,0.64445496,CEP
4690601923637275520,17.38356,0.6912327,CEP
4690603091860195840,18.138418,0.6928978,CEP
4690603950861790208,16.622896,0.5235939,CEP
4690604805548239872,17.692486,0.5911064,CEP
4690605187814318080,15.823657,0.88868237,CEP
4690605595826474368,17.57743,0.86354446,CEP
4690605634490981376,16.697592,0.86071396,CEP
4690606562198398720,17.397936,0.5559139,CEP
4690606699642779392,17.457933,0.6742134,CEP
4690607215038850816,17.221762,0.7108879,CEP
4690608829946515456,16.28254,0.7059164,CEP
4690610062592521856,17.09297,0.5236492,CEP
4690610096952260096,17.10917,0.8313732,CEP
4690610410494609536,15.829809,0.706604,CEP
4690612540798253696,16.756845,0.73382187,CEP
4690612639573193856,17.169039,0.48291016,CEP
4690612643877455872,16.385584,0.7680807,CEP
4690614121346200960,15.427454,0.6149235,CEP
4690614808540970624,18.307423,0.5367451,CEP
4690615701894132864,16.456549,0.7805748,CEP
4690615908052560896,15.876211,0.6407976,CEP
4690616045491498240,15.513611,0.8558531,CEP
4690616079851223680,17.439505,0.6922226,CEP
4690616457808342144,16.2382,0.82183266,CEP
4690617179362823296,16.122715,0.739851,CEP
4690617660393569920,17.211,0.55820084,CEP
4690618588112136832,16.614544,0.5322113,CEP
4690619618904246016,15.882939,0.8480015,CEP
4690619756343205376,17.486,0.667223,CEP
4690619962501838080,15.541183,0.8389044,CEP
4690620233074418816,17.339718,0.6285095,CEP
4690623295396488832,17.00999,0.51590157,CEP
4690624154389933696,15.6686945,0.8815203,CEP
4690626250328206848,17.50472,0.75378036,CEP
4690626765730050560,16.601486,0.786253,CEP
4690626868809307520,17.199461,0.77417946,CEP
4690630579660744448,15.447323,0.5818176,CEP
4690631129416598016,16.063366,0.71098804,CEP
4690631644812655232,15.744382,0.8678217,CEP
4690632160208735232,17.237383,0.585598,CEP
4690636145938335232,15.6624975,0.7469034,CEP
4690636214657812864,16.836514,0.72336197,CEP
4690636730053899776,16.492857,0.40550995,CEP
4690637211090214016,16.099527,0.59202576,CEP
4690640234730072192,15.913233,0.708066,CEP
5599566983722741248,14.249995,1.5182247,CEP
4690640543967439616,16.07975,0.71464443,CEP
4690642399393301504,16.76126,0.85549164,CEP
4690642876132659200,16.581923,0.8668499,CEP
4690643086588069120,15.717108,0.90480995,CEP
4690643258383633920,17.305758,0.6223469,CEP
4690643567624394752,15.391677,0.82487965,CEP
4690644735855767552,17.442474,0.6867409,CEP
4690645560489479680,16.190811,0.71081924,CEP
4690645727989542656,15.341272,0.8516493,CEP
4690646075885538176,16.082466,0.62931347,CEP
4690646178964748928,17.412132,0.7042713,CEP
4690649202621372672,15.894117,0.57921124,CEP
4690649546218746240,16.33591,0.80982876,CEP
4690651053762332800,15.965172,0.53388214,CEP
4690653841186030720,17.202312,0.58208466,CEP
4690657517678416640,17.212471,0.76963997,CEP
4690657655117367808,16.179207,0.5448799,CEP
4690658204873157120,16.144302,0.79023266,CEP
4690658612891095680,15.726215,0.71461296,CEP
4690659888500311680,16.220776,0.8377352,CEP
4690660575694862848,15.354278,0.6677551,CEP
4690662289383764224,17.987389,0.5093193,CEP
4690680332545747712,18.202154,0.78785706,CEP
4690509491671978240,17.058464,0.16309738,CEP
4690510217499565696,16.70637,0.6034622,CEP
4690510251859263744,16.239122,0.81528854,CEP
4690510458018232448,15.886596,0.5691681,CEP
4690510625526969088,16.484295,0.7277069,CEP
4690510835974783232,16.242355,0.77071095,CEP
4690511076492862464,15.824161,0.642581,CEP
4690512004184945536,16.89381,0.48038483,CEP
4690512210344292864,17.016474,0.64819336,CEP
4690512377891367936,16.183681,0.4255495,CEP
4690512519602276352,15.682262,0.5295553,CEP
4690512725760632320,16.80176,0.5959301,CEP
4690696550340676864,16.992027,0.62773323,CEP
4690711874784408448,16.339083,0.82688046,CEP
4690714692282949376,15.457157,0.6567211,CEP
4690714829721906816,17.199183,0.58371544,CEP
4690719846243518208,16.033157,0.63171005,CEP
4690721839108141568,17.492275,0.7938976,CEP
4690728814135394560,15.4323845,0.8163252,CEP
4690732623768879872,17.590359,0.61266327,CEP
4690768156035338624,17.668463,0.7426033,CEP
4690780697346627840,16.73401,0.56516266,CEP
4690781070998667520,17.220547,0.72114563,CEP
4690781311516848640,16.86785,0.5856705,CEP
4690783033808798464,15.30674,0.66481686,CEP
4690784030241176704,16.761747,0.63894653,CEP
4690785438990486016,17.499964,0.49654007,CEP
4690785816947577600,15.910655,0.5747309,CEP
4690786843435014528,17.167805,0.5422077,CEP
4690788531366857984,16.14602,0.6128731,CEP
4690791314505607168,17.345901,0.7199249,CEP
4690791623736978432,17.079617,0.72418785,CEP
4690791658102989056,17.037369,0.6407871,CEP
4690792581512336000,17.187805,0.75904846,CEP
4690792787670824320,16.727016,0.5441036,CEP
4690792929413278976,16.621124,0.50089645,CEP
4690794338162571264,16.716194,0.7459831,CEP
4690794544320995968,17.875286,0.80184364,CEP
4690795712552054912,17.163763,0.49677658,CEP
4690795746911788672,17.799402,0.59058,CEP
4690797533618147072,16.16686,0.77739143,CEP
4690797739776554112,16.82246,0.52116203,CEP
4690800866512881280,16.549599,0.53329086,CEP
4690800866512888448,17.225939,0.73197556,CEP
4690801789921476736,17.751392,0.6898041,CEP
4690803409133523072,17.335594,0.7054291,CEP
4690804027608809088,16.261425,0.8007307,CEP
4690806359767794944,17.631218,0.616621,CEP
4690809795741849472,16.558344,0.621933,CEP
4690810212361578624,16.622938,0.7433853,CEP
4690810796477103232,16.012733,0.58384895,CEP
4690813162996440448,17.963758,0.6562519,CEP
4690818664855643776,16.814882,0.71297264,CEP
4690821447998193664,17.161509,0.7466183,CEP
4690822921162141184,17.742994,0.52994347,CEP
4690825223263522176,17.217718,0.7484169,CEP
4690829659971892480,15.8874655,0.8417587,CEP
4690834332900061952,15.876889,0.8707199,CEP
4690838284267713536,15.9045,0.81674194,CEP
4690838421706602624,17.40137,0.75478745,CEP
5599635256524781056,14.890189,1.3464718,CEP
5600034688481641856,10.974247,1.3079042,CEP
5600052040150252800,9.341325,1.5980387,CEP
5600138420530755072,14.901716,2.2369041,CEP
4146983892912210560,15.850052,2.591505,CEP
2024403049430426752,13.531195,1.95751,CEP
6070968261816221696,11.957947,1.7283831,CEP
4068368910274335744,16.90272,3.2829409,CEP
6143459892364148608,8.858927,0.97526646,CEP
5854021702729341952,12.67542,3.4280634,CEP
6057943520139661184,9.843189,1.2679634,CEP
5854175874905632512,17.72401,2.736164,CEP
2031928622382219008,16.038929,2.2079544,CEP
5718755624717348096,11.325693,0.93567944,CEP
5718760258978008320,10.093162,1.1103411,CEP
2031982665929461504,16.176397,1.7831497,CEP
2031995207234409344,14.186607,1.8216848,CEP
2032022768099764736,14.174536,1.8144846,CEP
2032035859161183744,15.503319,1.8502951,CEP
2028392902238062464,14.42644,2.955637,CEP
2028405473571612160,17.9461,3.852934,CEP
2028435851914281728,15.068433,3.2272663,CEP
2028502303636578048,16.89172,3.2856712,CEP
2028504262141764352,16.621332,3.9926205,CEP
2028515566496274944,15.95716,2.7909374,CEP
2028518693232367488,15.7669,3.62294,CEP
2028559478242340736,15.194924,3.2661705,CEP
2028596037019997824,14.404509,2.4872189,CEP
2028609810928392320,12.604259,2.3255033,CEP
2028615965670076288,14.115384,2.366147,CEP
2028616000029745536,16.664507,2.742691,CEP
2028532918167049600,15.447502,3.3150501,CEP
6089175491480912256,16.085674,1.2545652,CEP
6089286469130427648,12.603825,1.75593,CEP
5329302696287713152,15.682134,1.6941462,CEP
5329323277776517120,14.01446,1.7484579,CEP
4922986180050913536,11.8322,1.7606115,CEP
5329338700985814656,13.2269745,1.8760567,CEP
5329352998951582976,7.7874327,1.607461,CEP
236511827381118592,14.744732,0.75280285,CEP
5717854265702401792,12.079961,0.9297533,CEP
5888096873755708160,16.023823,1.746563,CEP
5350863019819723904,16.883076,3.0238857,CEP
5350922633970457984,16.633226,2.5290804,CEP
1970030000372363520,14.419732,1.7049398,CEP
5350977643913585280,8.878282,1.2273092,CEP
5351035402640740864,15.3754015,1.2240582,CEP
5351161399793209984,7.337772,1.5111599,CEP
3029446630962736896,10.553705,1.115283,CEP
5881722450751806336,17.35066,2.129652,CEP
5979980380479944704,16.1715,1.6481352,CEP
5980035046843601408,14.456105,2.2694025,CEP
6036257783541103232,15.586644,1.0596771,CEP
536998356568958208,16.62611,1.8716478,CEP
4685863921911212288,16.580881,0.89411163,CEP
4685863952003369344,16.06069,0.90363693,CEP
4685864162429352320,16.69501,0.7781277,CEP
4685864196789219328,16.255169,0.80515003,CEP
4685864471666916480,16.385567,0.87443733,CEP
4685864604796519424,18.374773,0.71783066,CEP
4685865154526959616,15.9430685,0.8790312,CEP
4685865188886652544,15.919743,0.7712269,CEP
4685865639897785472,16.305313,0.6227665,CEP
4685865639897832960,17.095467,0.7238655,CEP
4685865846056342528,17.432573,0.8008156,CEP
4685866013520550400,16.551233,0.8244877,CEP
4685866047996332800,17.854382,0.7358513,CEP
4685866086574466688,16.274632,0.6533356,CEP
4685866327050936320,17.377453,0.59859276,CEP
4685866601970307712,16.439072,0.9282484,CEP
4685866631979757952,17.346684,0.74856186,CEP
4685866838270432768,17.218355,0.87104034,CEP
4685866911208087936,16.295284,0.6119709,CEP
4685866945567767680,17.175488,0.64089584,CEP
4685867117366558976,16.077724,0.78376865,CEP
4685867392244272512,17.580034,0.7838192,CEP
4685867770201251072,16.057137,0.70500946,CEP
4685868045038427776,16.412903,0.7436409,CEP
4685868045079912192,17.059967,0.767643,CEP
4685868491756167936,16.3655,0.96658325,CEP
4685868865379446144,17.450506,0.7689972,CEP
4685868938432549760,15.963095,0.6339359,CEP
4685869007111020160,17.069042,0.56394005,CEP
4685869346444107776,16.485512,0.5807648,CEP
4685869385067828992,17.105465,0.6778374,CEP
4685869419427505664,18.388405,1.0754604,CEP
4685869453828748032,17.016155,0.6045513,CEP
4685869763024540928,17.681704,0.6804733,CEP
4685869900505752192,16.985573,0.6838627,CEP
4685870003584284160,16.116495,0.8588915,CEP
4685870067967958400,16.939186,0.6139488,CEP
4685870690737237760,17.357475,0.8270416,CEP
4685870720792252928,16.762545,0.7338257,CEP
4685870755279152384,16.461235,0.46441555,CEP
4685870828217898112,17.148554,0.640995,CEP
4685870965656880896,15.5448675,0.5765896,CEP
4685871274894576384,17.525356,0.68600655,CEP
4685871412333456512,17.015585,0.77394104,CEP
4685871412333458432,15.698188,0.747241,CEP
4685871515412712576,17.332865,0.6065178,CEP
4685871682861709696,17.635693,0.8710289,CEP
4685871721571106304,15.577046,0.8154564,CEP
4685871859009998592,17.106533,0.7257557,CEP
4685871893369718912,15.109258,0.84180164,CEP
4685872580567136896,17.484484,0.72641754,CEP
4685872718006071040,16.467638,0.8699064,CEP
4685872748028636032,18.221079,0.71089363,CEP
4685872821085281280,17.404806,0.78627205,CEP
4685872855445016960,17.521503,0.61305046,CEP
4685873267761420032,17.251703,0.634243,CEP
4685873302121546368,16.357702,0.77627754,CEP
4685873542639753088,15.631594,0.8047581,CEP
4685873645719214848,17.527357,0.7957916,CEP
4685928307761521408,17.19,0.6349983,CEP
4685873847540580608,17.614698,0.73641396,CEP
4685873984979550080,17.507586,0.71702003,CEP
4685874023676049792,16.202303,0.6433964,CEP
4685874229834460288,17.027851,0.7815418,CEP
4685874367273359360,16.45313,0.8465843,CEP
4685874401593492864,18.494127,0.7911205,CEP
4685874573431457664,15.981198,0.7930536,CEP
4685874775253803008,16.578995,0.815361,CEP
4685874813909674240,17.023205,0.5960102,CEP
4685874813949607808,18.2407,0.4160614,CEP
4685874917028782720,17.284683,0.8209629,CEP
4685874951388529920,16.132063,0.71956444,CEP
4685875123187152512,16.435379,0.82776356,CEP
4685875191906599424,16.09737,0.85666466,CEP
4685875221928603520,18.127476,0.7320881,CEP
4685875260626038528,15.7923155,0.77744484,CEP
4685875535503886208,17.824528,0.48395538,CEP
4685875668607274880,17.194368,0.72675323,CEP
4685875737396706432,15.977987,0.97635174,CEP
4685875810341827072,15.41423,0.8418989,CEP
4685876222698696960,15.977301,0.91280174,CEP
4685876257058422784,17.165722,0.7762432,CEP
4685876287083054720,17.316904,0.8502846,CEP
4685876325777851392,16.040884,0.7969856,CEP
4685876531936257920,17.483984,0.6828079,CEP
4685876531936263040,16.22676,0.5787668,CEP
4685876596320867328,17.305696,0.75040245,CEP
4685876806814868608,16.447199,0.84127426,CEP
4685877287851128448,16.553429,0.8170223,CEP
4685877390930293376,17.46905,0.8798313,CEP
4685877493969914240,16.19409,0.9550905,CEP
4685877597088725120,17.27509,0.8020592,CEP
4685877730265290496,17.805395,0.7805538,CEP
4685877734527617792,16.27999,0.6729717,CEP
4685877768848481920,15.666429,0.6630993,CEP
4685877871966938112,17.069334,0.71186256,CEP
4685877901990135808,17.40598,0.5533943,CEP
4685877970707647744,17.429016,0.6297989,CEP
4685877975046119808,16.374142,0.67368793,CEP
4685877975046129408,17.466469,0.82089615,CEP
4685878073788934528,17.165398,0.86338997,CEP
4685878142508522112,17.259726,0.6867733,CEP
4685878318603564288,17.12076,0.60053825,CEP
4685878383099947136,17.05162,0.75001144,CEP
4685878490402119424,18.045006,0.93787575,CEP
4685878864136798464,16.07545,0.9326849,CEP
4685879005837529472,16.385496,0.6874571,CEP
4685879040156992896,17.210854,0.6986599,CEP
4685879070291451136,17.384073,0.823061,CEP
4685879211996309376,17.306238,0.7382641,CEP
4685879211996332160,16.197935,0.72167206,CEP
4685879418154303360,16.659214,0.63643074,CEP
4685879418154317568,16.774643,0.6674557,CEP
4685879516896177536,16.699217,0.91775703,CEP
4685879826136477312,16.870377,0.7844124,CEP
4685879933509790464,16.975622,0.65888405,CEP
4685880066651967872,16.097178,0.6125717,CEP
4685880066651968000,17.451624,0.70069885,CEP
4685880070989723264,15.478879,0.8651228,CEP
4685880101011725696,16.795317,0.83610535,CEP
4685880208428178688,15.6161785,0.70897007,CEP
4685880483306499840,16.66743,0.60808754,CEP
4685880547690998784,17.236877,0.7565899,CEP
4685880582050767744,15.800213,0.81863785,CEP
4685880620744993280,17.615234,0.6465225,CEP
4685880689464441472,17.30626,0.76992226,CEP
4685881028727725696,16.992659,0.71901894,CEP
4685881170503737088,16.183168,0.6485472,CEP
4685881170530493568,16.882162,1.2027216,CEP
4685881234883026688,17.642546,0.6819134,CEP
4685881342302442240,16.899136,0.8826256,CEP
4685881441073865984,16.18178,0.7016077,CEP
4685881548460816640,15.753922,0.8556833,CEP
4685881823338628736,16.43626,0.73684883,CEP
4685881857698310400,17.279673,0.63337135,CEP
4685881960777600896,17.152637,0.7182579,CEP
4685881995137290752,16.236488,0.72589016,CEP
4685882265675261056,16.892038,0.72434425,CEP
4685882270015293440,16.48631,0.38125992,CEP
4685882300037496192,17.279753,0.735899,CEP
4685882334397340032,16.48618,0.93725395,CEP
4685882338734713856,17.3004,0.7710705,CEP
4685882647972313216,16.661875,0.8943329,CEP
4685882751051410816,17.430143,0.6265068,CEP
4685882781074610176,17.678288,0.72852516,CEP
4685882785411237632,17.3203,0.7098446,CEP
4685882888490316288,17.152107,0.66513443,CEP
4685882922850017280,15.934684,0.7243986,CEP
4685882957209683200,16.867544,0.8448181,CEP
4685883021578689152,16.521204,0.8786516,CEP
4685883060289032192,17.39965,0.89970016,CEP
4685883124657920256,17.91571,0.6193619,CEP
4685883124657931008,16.6738,0.72426033,CEP
4685883124703615232,17.60774,0.8499756,CEP
4685883163368068096,17.260134,0.6704731,CEP
4685883403886352512,17.399788,0.74969673,CEP
4685883472605766528,17.879883,0.6938362,CEP
4685883575685005312,16.393332,0.62021446,CEP
4685883953641916800,16.200575,0.72217655,CEP
4685884262879359744,16.346613,0.7630472,CEP
