X,Y,Distancia,LabelLinea,Linea,Nodo,Nombre,Package,Ruta,Sublinea,ObjectId
-664555.467198943,4491584.13374044,2151,25,25,345,Ramón y Cajal (Urbión),540,2511,2510,949
-664555.467198943,4491584.13374044,2175,26,26,345,Ramón y Cajal (Urbión),540,2611,2610,950
-664555.467198943,4491584.13374044,2194,38,38,345,Ramón y Cajal (Urbión),540,3811,3810,951
-664555.467198943,4491584.13374044,2175,A5,105,345,Ramón y Cajal (Urbión),540,10511,10510,952
-664555.467198943,4491584.13374044,1934,A5,105,345,Ramón y Cajal (Urbión),540,10513,10511,953
-664555.467198943,4491584.13374044,2194,38A,125,345,Ramón y Cajal (Urbión),540,12511,12510,954
-662568.104463877,4491546.19350663,5616,24,24,346,Las Leandras,540,2411,2410,955
-662568.104463877,4491546.19350663,4554,25,25,346,Las Leandras,540,2511,2510,956
-662568.104463877,4491546.19350663,3625,52,52,346,Las Leandras,540,5211,5210,957
-663246.48309193,4490715.81760493,1000,26,26,347,Avenida de Hytasa (Galicia),540,2612,2610,958
-663246.48309193,4490715.81760493,3051,38,38,347,Avenida de Hytasa (Galicia),540,3812,3810,959
-663246.48309193,4490715.81760493,4671,A5,105,347,Avenida de Hytasa (Galicia),540,10511,10510,960
-663246.48309193,4490715.81760493,4430,A5,105,347,Avenida de Hytasa (Galicia),540,10513,10511,961
-663246.48309193,4490715.81760493,4957,38A,125,347,Avenida de Hytasa (Galicia),540,12512,12510,962
-663534.289727941,4490949.8551347,1294,26,26,348,Avenida de Hytasa (Hernán Ruiz),540,2612,2610,963
-663534.289727941,4490949.8551347,3345,38,38,348,Avenida de Hytasa (Hernán Ruiz),540,3812,3810,964
-663534.289727941,4490949.8551347,4965,A5,105,348,Avenida de Hytasa (Hernán Ruiz),540,10511,10510,965
-663534.289727941,4490949.8551347,4724,A5,105,348,Avenida de Hytasa (Hernán Ruiz),540,10513,10511,966
-663534.289727941,4490949.8551347,5251,38A,125,348,Avenida de Hytasa (Hernán Ruiz),540,12512,12510,967
-663868.701727058,4491215.4245896,1634,26,26,349,Avenida de Hytasa (Aragón),540,2612,2610,968
-663868.701727058,4491215.4245896,3685,38,38,349,Avenida de Hytasa (Aragón),540,3812,3810,969
-663868.701727058,4491215.4245896,5305,A5,105,349,Avenida de Hytasa (Aragón),540,10511,10510,970
-663868.701727058,4491215.4245896,5064,A5,105,349,Avenida de Hytasa (Aragón),540,10513,10511,971
-663868.701727058,4491215.4245896,5591,38A,125,349,Avenida de Hytasa (Aragón),540,12512,12510,972
-664141.008649054,4491424.35818327,1916,26,26,350,Ramón y Cajal (Antiguo Matadero),540,2612,2610,973
-664141.008649054,4491424.35818327,3967,38,38,350,Ramón y Cajal (Antiguo Matadero),540,3812,3810,974
-664141.008649054,4491424.35818327,5873,38A,125,350,Ramón y Cajal (Antiguo Matadero),540,12512,12510,975
-662728.144488288,4490424.61380196,520,26,26,351,Águila Perdicera (Centro Salud),540,2612,2610,976
-664143.397298159,4491412.06786182,2534,26,26,352,Ramón y Cajal (Antiguo Matadero),540,2611,2610,977
-664143.397298159,4491412.06786182,2553,38,38,352,Ramón y Cajal (Antiguo Matadero),540,3811,3810,978
-664143.397298159,4491412.06786182,2534,A5,105,352,Ramón y Cajal (Antiguo Matadero),540,10511,10510,979
-664143.397298159,4491412.06786182,2293,A5,105,352,Ramón y Cajal (Antiguo Matadero),540,10513,10511,980
-664143.397298159,4491412.06786182,2553,38A,125,352,Ramón y Cajal (Antiguo Matadero),540,12511,12510,981
-663740.935115459,4491487.41313187,2989,26,26,353,Canal (Afán de Ribera),540,2611,2610,982
-663740.935115459,4491487.41313187,2989,A5,105,353,Canal (Afán de Ribera),540,10511,10510,983
-663740.935115459,4491487.41313187,2748,A5,105,353,Canal (Afán de Ribera),540,10513,10511,984
-663331.253874912,4491195.65359456,3422,26,26,354,Afán de Ribera (Maestro Falla),540,2611,2610,985
-663331.253874912,4491195.65359456,3422,A5,105,354,Afán de Ribera (Maestro Falla),540,10511,10510,986
-663331.253874912,4491195.65359456,3181,A5,105,354,Afán de Ribera (Maestro Falla),540,10513,10511,987
-662995.674089808,4490923.67260423,3766,26,26,355,Afán de Ribera (Galicia),540,2611,2610,988
-662995.674089808,4490923.67260423,3766,A5,105,355,Afán de Ribera (Galicia),540,10511,10510,989
-662995.674089808,4490923.67260423,3525,A5,105,355,Afán de Ribera (Galicia),540,10513,10511,990
-662761.585687087,4490736.12202489,4004,26,26,356,Afán de Ribera (Juan Talavera Heredia),540,2611,2610,991
-662761.585687087,4490736.12202489,4004,A5,105,356,Afán de Ribera (Juan Talavera Heredia),540,10511,10510,992
-662761.585687087,4490736.12202489,3763,A5,105,356,Afán de Ribera (Juan Talavera Heredia),540,10513,10511,993
-662998.062750046,4490568.87890363,769,26,26,357,Avenida de Hytasa (Illescas),540,2612,2610,994
-662998.062750046,4490568.87890363,2820,38,38,357,Avenida de Hytasa (Illescas),540,3812,3810,995
-662998.062750046,4490568.87890363,4440,A5,105,357,Avenida de Hytasa (Illescas),540,10511,10510,996
-662998.062750046,4490568.87890363,4199,A5,105,357,Avenida de Hytasa (Illescas),540,10513,10511,997
-662998.062750046,4490568.87890363,4726,38A,125,357,Avenida de Hytasa (Illescas),540,12512,12510,998
-664759.246187497,4496399.3807875,2749,LN,72,359,"Alc.Manuel del Valle,av. (Av.Pino Montano)",540,7212,7210,999
-665074.973577439,4491180.69178861,1780,30,30,360,Ntra. Sra. Mercedes (Diez Mandamientos),540,3012,3010,1000
-664984.204610861,4491149.16518031,2110,30,30,361,Avda. La Paz (Los Diez Mandamientos),540,3011,3010,1001
-659200.097903724,4496575.27076534,11099,A8,110,795,Escritor A. Grosso (Ildefonso Marañon),540,11013,11011,1002
-667015.200155803,4496232.5820643,7075,03,3,796,Concejal Jiménez Becerril (José Díaz),540,312,310,1003
-667015.200155803,4496232.5820643,1513,06,6,796,Concejal Jiménez Becerril (José Díaz),540,611,610,1004
-667015.200155803,4496232.5820643,1318,14,14,796,Concejal Jiménez Becerril (José Díaz),540,1412,1410,1005
-666069.875819223,4488897.12823001,5927,03,3,797,Dr. Fleming (Est. Benito Villamarín),540,311,310,1006
-666069.875819223,4488897.12823001,3326,34,34,797,Dr. Fleming (Est. Benito Villamarín),540,3412,3410,1007
-666069.875819223,4488897.12823001,6623,A6,106,797,Dr. Fleming (Est. Benito Villamarín),540,10612,10610,1008
-666069.875819223,4488897.12823001,6623,A6,106,797,Dr. Fleming (Est. Benito Villamarín),540,10614,10611,1009
-666573.882472571,4494512.89210863,1912,C5,121,798,Socorro,540,12112,12110,1010
-659376.858527535,4495345.7064815,1033,22,22,799,Avda. Emilio Lemos (Kabul),540,2212,2210,1011
-659376.858527535,4495345.7064815,10560,A3,103,799,Avda. Emilio Lemos (Kabul),540,10311,10310,1012
-659376.858527535,4495345.7064815,10893,A3,103,799,Avda. Emilio Lemos (Kabul),540,10313,10311,1013
-659863.932261818,4495375.10741843,7890,27,27,800,Avenida de Las Ciencias (Ciudad Verde),540,2711,2710,1014
-659863.932261818,4495375.10741843,7671,LE,71,800,Avenida de Las Ciencias (Ciudad Verde),540,7111,7110,1015
-659863.932261818,4495375.10741843,7280,A3,103,800,Avenida de Las Ciencias (Ciudad Verde),540,10311,10310,1016
-659863.932261818,4495375.10741843,7613,A3,103,800,Avenida de Las Ciencias (Ciudad Verde),540,10313,10311,1017
-664887.490537823,4492757.14239445,2525,28,28,801,Luis de Morales (Est. Sánchez Pizjuán) [M],540,2811,2810,1018
-664887.490537823,4492757.14239445,2546,29,29,801,Luis de Morales (Est. Sánchez Pizjuán) [M],540,2911,2910,1019
-664887.490537823,4492757.14239445,2398,LN,72,801,Luis de Morales (Est. Sánchez Pizjuán) [M],540,7211,7210,1020
-664887.490537823,4492757.14239445,8737,LS,127,801,Luis de Morales (Est. Sánchez Pizjuán) [M],540,12712,12710,1021
-665905.058474336,4488634.28845214,3978,34,34,802,Avenida Holanda (Paraná),540,3411,3410,1022
-667161.492134047,4495987.20031511,1739,06,6,803,Avda. Jiménez Becerril (F. Odontología),540,611,610,1023
-667161.492134047,4495987.20031511,1544,14,14,803,Avda. Jiménez Becerril (F. Odontología),540,1412,1410,1024
-665859.673996614,4498813.44738941,16280,03,3,804,Medina y Galnares (Pol.Ind. S. Jeronimo),540,311,310,1025
-665859.673996614,4498813.44738941,15158,C6A,108,804,Medina y Galnares (Pol.Ind. S. Jeronimo),540,10811,10810,1026
-665859.673996614,4498813.44738941,8949,C6B,109,804,Medina y Galnares (Pol.Ind. S. Jeronimo),540,10911,10910,1027
-663066.112933629,4494748.08331174,4326,B3,87,805,Antioquía (Antonio Momplet),540,8711,8710,1028
-664272.066298947,4496652.25697072,4186,15,15,806,"Mujer Trabajadora,av (Asoc.Vecinos, Av.)",540,1511,1510,1029
-664272.066298947,4496652.25697072,0,15,15,806,"Mujer Trabajadora,av (Asoc.Vecinos, Av.)",540,1512,1510,1030
-664272.066298947,4496652.25697072,5703,16,16,806,"Mujer Trabajadora,av (Asoc.Vecinos, Av.)",540,1612,1610,1031
-665040.364592654,4487072.34375102,6523,37,37,807,Avda. Jerez (Hospital Fremap),540,3711,3710,1032
-665040.364592654,4487072.34375102,5373,A6,106,807,Avda. Jerez (Hospital Fremap),540,10611,10610,1033
-665040.364592654,4487072.34375102,5542,A6,106,807,Avda. Jerez (Hospital Fremap),540,10613,10611,1034
-667386.344392013,4495513.56024371,0,C3,83,808,Torneo (Barqueta),540,8311,8310,1035
-667386.344392013,4495513.56024371,5049,C3,83,808,Torneo (Barqueta),540,8312,8310,1036
-667397.597612546,4495512.49110217,2151,C1,81,809,Torneo (Barqueta),540,8111,8110,1037
-667397.597612546,4495512.49110217,4202,A2,102,809,Torneo (Barqueta),540,10211,10210,1038
-667397.597612546,4495512.49110217,4575,A2,102,809,Torneo (Barqueta),540,10213,10211,1039
-667529.345331962,4495432.30585315,3554,C4,84,810,Torneo (Barqueta),540,8412,8410,1040
-665879.951042237,4488616.12497185,3018,34,34,811,Avenida Holanda (Paraná),540,3412,3410,1041
-665811.74160499,4488163.11652968,4003,A6,106,812,Avenida Italia (Ciudad deportiva),540,10611,10610,1042
-665811.74160499,4488163.11652968,4172,A6,106,812,Avenida Italia (Ciudad deportiva),540,10613,10611,1043
-664401.372269861,4490645.28677413,1027,30,30,813,Avda. La Paz (Rda. Tamarguillo),540,3012,3010,1044
-665753.352205492,4488187.68960357,2649,34,34,814,Glorieta Doña María García Montero,540,3412,3410,1045
-659673.05201851,4495011.0760827,1462,22,22,815,Av. Las Ciencias (Centro de Salud),540,2212,2210,1046
-659673.05201851,4495011.0760827,8216,27,27,815,Av. Las Ciencias (Centro de Salud),540,2711,2710,1047
-665652.763201166,4488175.40305244,4547,34,34,816,Av. Italia (Fragata),540,3411,3410,1048
-665652.763201166,4488175.40305244,5262,A6,106,816,Av. Italia (Fragata),540,10612,10610,1049
-665652.763201166,4488175.40305244,5262,A6,106,816,Av. Italia (Fragata),540,10614,10611,1050
-665358.958370428,4487865.03907377,5008,34,34,817,Avda. Reino Unido (Nª Sª del Pilar),540,3411,3410,1051
-665358.958370428,4487865.03907377,5468,37,37,817,Avda. Reino Unido (Nª Sª del Pilar),540,3711,3710,1052
-667249.129304862,4495532.27022423,5529,C2,82,818,Resolana (Barqueta),540,8212,8210,1053
-664208.528016777,4494605.89890577,8222,02,2,819,Alcalde Manuel del Valle (Kansas City),540,211,210,1054
-664208.528016777,4494605.89890577,3259,20,20,819,Alcalde Manuel del Valle (Kansas City),540,2011,2010,1055
-664208.528016777,4494605.89890577,3811,A8,110,819,Alcalde Manuel del Valle (Kansas City),540,11011,11010,1056
-664208.528016777,4494605.89890577,3825,A8,110,819,Alcalde Manuel del Valle (Kansas City),540,11013,11011,1057
-659019.727745424,4493386.71996021,8063,22,22,820,"Aeronautica, Av. (Edif.Helios)",540,2211,2210,1058
-659019.727745424,4493386.71996021,564,27,27,820,"Aeronautica, Av. (Edif.Helios)",540,2712,2710,1059
-659019.727745424,4493386.71996021,16994,B4,119,820,"Aeronautica, Av. (Edif.Helios)",540,11911,11910,1060
-659019.727745424,4493386.71996021,0,B4,119,820,"Aeronautica, Av. (Edif.Helios)",540,11912,11910,1061
-666121.842384666,4493384.58211024,3520,21,21,821,La Florida,540,2111,2110,1062
-666121.842384666,4493384.58211024,1041,24,24,821,La Florida,540,2411,2410,1063
-666121.842384666,4493384.58211024,1695,27,27,821,La Florida,540,2711,2710,1064
-666121.842384666,4493384.58211024,1085,A3,103,821,La Florida,540,10311,10310,1065
-666121.842384666,4493384.58211024,1418,A3,103,821,La Florida,540,10313,10311,1066
-665476.267985285,4487459.06904346,4510,03,3,823,Avda. Alemania (Estrasburgo),540,311,310,1067
-665476.267985285,4487459.06904346,4510,A6,106,823,Avda. Alemania (Estrasburgo),540,10612,10610,1068
-665476.267985285,4487459.06904346,4510,A6,106,823,Avda. Alemania (Estrasburgo),540,10614,10611,1069
-663397.393136984,4495373.50372731,3727,28,28,824,Av. Kansas City (Ctra. Carmona),540,2812,2810,1070
-663397.393136984,4495373.50372731,3727,A8,110,824,Av. Kansas City (Ctra. Carmona),540,11012,11010,1071
-663397.393136984,4495373.50372731,3727,A8,110,824,Av. Kansas City (Ctra. Carmona),540,11014,11011,1072
-659202.486563961,4495968.48952392,9825,28,28,825,Avda. Fernando Corral,540,2811,2810,1073
-659202.486563961,4495968.48952392,10328,A8,110,825,Avda. Fernando Corral,540,11011,11010,1074
-659202.486563961,4495968.48952392,10342,A8,110,825,Avda. Fernando Corral,540,11013,11011,1075
-659202.486563961,4495968.48952392,4468,B4,119,825,Avda. Fernando Corral,540,11912,11910,1076
-659769.766091549,4496417.55772977,9016,28,28,826,Avda. Turia (Ciudad de Chiva),540,2811,2810,1077
-659769.766091549,4496417.55772977,9519,A8,110,826,Avda. Turia (Ciudad de Chiva),540,11011,11010,1078
-659769.766091549,4496417.55772977,9533,A8,110,826,Avda. Turia (Ciudad de Chiva),540,11013,11011,1079
-659397.188661423,4496299.40816054,8441,B4,119,827,Av. Ciudad de Chiva (Marañon Lavin),540,11911,11910,1080
-659140.381475708,4496176.44847888,8668,B4,119,828,Av. Ciudad de Chiva (C.P. Arrayanes),540,11911,11910,1081
-668282.993190313,4493770.47079947,0,C4,84,829,Torneo (Estacion Plza de Armas) [C],540,8411,8410,1082
-668282.993190313,4493770.47079947,5083,C4,84,829,Torneo (Estacion Plza de Armas) [C],540,8412,8410,1083
-668282.993190313,4493770.47079947,4901,A2,102,829,Torneo (Estacion Plza de Armas) [C],540,10212,10210,1084
-668282.993190313,4493770.47079947,4901,A2,102,829,Torneo (Estacion Plza de Armas) [C],540,10214,10211,1085
-661921.946171503,4488566.44266109,6138,38,38,830,Autovía Utrera (Ciudad deportiva),540,3811,3810,1086
-661921.946171503,4488566.44266109,6138,38A,125,830,Autovía Utrera (Ciudad deportiva),540,12511,12510,1087
-666703.825424743,4496721.22425327,13617,03,3,831,Concej. Jiménez Becerril (Gta. Olímpica),540,311,310,1088
-666703.825424743,4496721.22425327,9511,06,6,831,Concej. Jiménez Becerril (Gta. Olímpica),540,612,610,1089
-667345.737212502,4495634.90843152,12616,03,3,832,Concejal Jiménez Becerril (Barqueta),540,311,310,1090
-667345.737212502,4495634.90843152,8510,06,6,832,Concejal Jiménez Becerril (Barqueta),540,612,610,1091
-665561.781903792,4487133.23601864,6309,34,34,833,"Finlanda, Av. (Paseo de Europa)",540,3411,3410,1092
-665561.781903792,4487133.23601864,0,34,34,833,"Finlanda, Av. (Paseo de Europa)",540,3412,3410,1093
-667390.325488698,4495636.51216256,7634,03,3,834,Concejal Jiménez Becerril (Barqueta),540,312,310,1094
-667390.325488698,4495636.51216256,2072,06,6,834,Concejal Jiménez Becerril (Barqueta),540,611,610,1095
-663610.779843621,4493239.74388588,3737,27,27,835,Avenida de Andalucia (Los Arcos),540,2711,2710,1096
-663610.779843621,4493239.74388588,3127,A3,103,835,Avenida de Andalucia (Los Arcos),540,10311,10310,1097
-663610.779843621,4493239.74388588,3460,A3,103,835,Avenida de Andalucia (Los Arcos),540,10313,10311,1098
-663610.779843621,4493239.74388588,3245,B4,119,835,Avenida de Andalucia (Los Arcos),540,11911,11910,1099
-665496.014215048,4496011.79169578,7831,02,2,836,Ronda de Pío XII (Begoña),540,212,210,1100
-665496.014215048,4496011.79169578,2326,11,11,836,Ronda de Pío XII (Begoña),540,1111,1110,1101
-662050.933646222,4491353.82259651,230,25,25,837,Ingeniero La Cierva (Marco Polo),540,2512,2510,1102
-662256.676655683,4491153.97431997,458,25,25,838,Ingeniero La Cierva (Gabriela Mistral),540,2512,2510,1103
-662455.837577425,4490960.54191201,678,25,25,839,Ingeniero La Cierva (Los Gavilanes) [M],540,2512,2510,1104
-662584.400412814,4491118.17302775,885,25,25,840,Los Gavilanes (Centro deportivo) [M],540,2512,2510,1105
-662700.807638483,4491421.68636999,1147,25,25,841,Los Gavilanes (Barriada Juan XXIII),540,2512,2510,1106
-665085.749081508,4495708.14567631,7006,02,2,842,Avenida Llanes (Miraflores),540,211,210,1107
-665085.749081508,4495708.14567631,3775,12,12,842,Avenida Llanes (Miraflores),540,1212,1210,1108
-665085.749081508,4495708.14567631,5477,A1,101,842,Avenida Llanes (Miraflores),540,10112,10110,1109
-665085.749081508,4495708.14567631,5477,A1,101,842,Avenida Llanes (Miraflores),540,10114,10111,1110
-665014.673256429,4495687.29706362,7368,02,2,843,Avenida Llanes (Cisneo Alto),540,212,210,1111
-665630.946796228,4491947.51193572,1181,25,25,844,San Bernardo (Estación Cercanías) [R][C][M],540,2511,2510,1112
-665630.946796228,4491947.51193572,1205,26,26,844,San Bernardo (Estación Cercanías) [R][C][M],540,2611,2610,1113
-665630.946796228,4491947.51193572,1205,A5,105,844,San Bernardo (Estación Cercanías) [R][C][M],540,10511,10510,1114
-665630.946796228,4491947.51193572,964,A5,105,844,San Bernardo (Estación Cercanías) [R][C][M],540,10513,10511,1115
-664695.230177732,4495467.05271548,7060,02,2,845,Avenida Llanes (Carretera Carmona),540,212,210,1116
-662752.031057268,4490571.55050008,4180,26,26,846,8 de Marzo (Melchor de Alcázar),540,2611,2610,1117
-662752.031057268,4490571.55050008,4180,A5,105,846,8 de Marzo (Melchor de Alcázar),540,10511,10510,1118
-662752.031057268,4490571.55050008,3939,A5,105,846,8 de Marzo (Melchor de Alcázar),540,10513,10511,1119
-664718.479776586,4495462.77618294,7357,02,2,847,Avenida Llanes (Carretera Carmona),540,211,210,1120
-664718.479776586,4495462.77618294,4126,12,12,847,Avenida Llanes (Carretera Carmona),540,1212,1210,1121
-664718.479776586,4495462.77618294,5828,A1,101,847,Avenida Llanes (Carretera Carmona),540,10112,10110,1122
-664718.479776586,4495462.77618294,5828,A1,101,847,Avenida Llanes (Carretera Carmona),540,10114,10111,1123
-669048.159699389,4494338.64020651,1791,C2,82,848,Inca Garcilaso (Francisco de Montesinos),540,8211,8210,1124
-665657.805918439,4487728.82369706,4844,03,3,849,Paseo de Europa (Lyon),540,311,310,1125
-665657.805918439,4487728.82369706,1079,34,34,849,Paseo de Europa (Lyon),540,3412,3410,1126
-665657.805918439,4487728.82369706,4844,A6,106,849,Paseo de Europa (Lyon),540,10612,10610,1127
-665657.805918439,4487728.82369706,4844,A6,106,849,Paseo de Europa (Lyon),540,10614,10611,1128
-666130.069974834,4487712.79847712,1505,34,34,850,Avenida Francia (Avenida Grecia),540,3412,3410,1129
-664155.340588215,4489859.86171827,3523,30,30,851,Av. Las Letanías (Inst. Dominguez Ortiz),540,3011,3010,1130
