latitude,longitude,soil_moisture
14.119713,46.12033,0.10082716
14.119713,46.493774,0.10700962
14.119713,46.867218,0.10508926
14.119713,47.240665,0.14190832
14.119713,47.61411,0.09242862
14.119713,47.987553,0.062483735
14.119713,48.73444,0.0775107
14.119713,74.502075,0.41972482
14.119713,74.87552,0.506414
14.119713,75.24896,0.5013826
14.119713,75.622406,0.32865083
14.119713,75.99585,0.25063467
14.119713,76.36929,0.18690163
14.119713,76.74274,0.12433945
14.119713,77.11618,0.143039
14.119713,77.489624,0.17375481
14.119713,77.86307,0.1354409
14.119713,78.23651,0.13524683
14.119713,108.48547,0.12231676
14.119713,108.858925,0.09528434
13.828882,-5.414938,0.2176843
13.828882,-5.041494,0.22483835
13.828882,-4.66805,0.2852339
13.828882,-4.2946057,0.20097615
13.828882,-3.921162,0.13407901
13.828882,-3.5477178,0.10212173
13.828882,-3.174274,0.15891387
13.828882,-2.80083,0.23876561
13.828882,-2.4273858,0.17359176
13.828882,-2.053942,0.17229335
13.828882,-1.6804979,0.18141861
13.828882,-1.3070539,0.14042644
13.828882,-0.93360996,0.17943376
13.828882,-0.560166,0.17339641
13.828882,-0.186722,0.13533932
13.828882,0.186722,0.14169843
13.828882,0.560166,0.094171986
13.828882,0.93360996,0.06780774
13.828882,1.3070539,0.049777087
13.828882,1.6804979,0.06553274
13.828882,2.053942,0.05298798
13.828882,2.4273858,0.049452826
13.828882,2.80083,0.06559506
13.828882,3.174274,0.10913994
13.828882,3.5477178,0.113798514
13.828882,3.921162,0.077648975
13.828882,4.2946057,0.064893715
13.828882,19.232365,0.09401151
13.828882,19.605808,0.09977915
13.828882,19.979254,0.08038885
13.828882,20.352697,0.077726275
13.828882,20.726141,0.099817604
13.828882,21.846474,0.16740754
13.828882,22.219917,0.18568428
13.828882,22.59336,0.15348746
13.828882,22.966805,0.128579
13.828882,23.340248,0.110402025
13.828882,23.713694,0.11714357
13.828882,24.087137,0.1655296
13.828882,24.46058,0.17772283
13.828882,25.580914,0.03394868
13.828882,25.954357,0.056001734
13.828882,26.3278,0.08343444
13.828882,26.701244,0.051141713
13.828882,27.074688,0.034511473
13.828882,27.448133,0.039747912
13.828882,27.821577,0.05262099
13.828882,28.19502,0.096943304
13.828882,28.568464,0.19744837
13.828882,28.941908,0.25919828
13.828882,43.87967,0.19300042
13.828882,44.253113,0.20855244
13.828882,44.626556,0.14429165
13.828882,45.0,0.12608923
13.828882,45.373444,0.10935366
13.828882,45.746887,0.09335965
13.828882,46.12033,0.08932163
13.828882,46.493774,0.08237016
13.828882,46.867218,0.08376963
13.828882,47.240665,0.089995034
13.828882,74.87552,0.5661757
13.828882,75.24896,0.44766617
13.828882,75.622406,0.3177671
13.828882,75.99585,0.21708624
13.828882,76.36929,0.17438312
13.828882,76.74274,0.13916092
13.828882,77.11618,0.12754449
13.828882,77.489624,0.1375534
13.828882,77.86307,0.14566103
13.828882,108.48547,0.14965019
13.828882,108.858925,0.097817756
13.828882,109.23237,0.15144151
13.538405,-5.414938,0.18893503
13.538405,-5.041494,0.21175341
13.538405,-4.66805,0.2256178
13.538405,-4.2946057,0.16644081
13.538405,-3.921162,0.1594273
13.538405,-3.5477178,0.1283271
13.538405,-3.174274,0.18557356
13.538405,-2.80083,0.22845107
13.538405,-2.4273858,0.1739363
13.538405,-2.053942,0.18759808
13.538405,-1.6804979,0.13987507
13.538405,-1.3070539,0.13448109
13.538405,-0.93360996,0.14936621
13.538405,-0.560166,0.14553787
13.538405,-0.186722,0.12790747
13.538405,0.186722,0.13147469
13.538405,0.560166,0.10384135
13.538405,0.93360996,0.08229247
13.538405,1.3070539,0.07278695
13.538405,1.6804979,0.07559973
13.538405,2.053942,0.08351201
13.538405,2.4273858,0.06071711
13.538405,2.80083,0.059766427
13.538405,3.174274,0.082166284
13.538405,3.5477178,0.05875154
13.538405,3.921162,0.036160976
13.538405,19.232365,0.14901721
13.538405,19.605808,0.19602343
13.538405,19.979254,0.13976116
13.538405,20.352697,0.12813348
13.538405,21.099585,0.15738855
13.538405,21.473028,0.16376899
13.538405,21.846474,0.15081109
13.538405,22.219917,0.16564006
13.538405,22.59336,0.15672556
13.538405,22.966805,0.13107008
13.538405,23.340248,0.15688416
13.538405,23.713694,0.12903462
13.538405,24.087137,0.18189698
13.538405,24.46058,0.21254106
13.538405,24.834024,0.08987107
13.538405,25.207468,0.057745133
13.538405,25.954357,0.10773222
13.538405,26.3278,0.09893415
13.538405,26.701244,0.03742465
13.538405,27.074688,0.032226056
13.538405,27.448133,0.030879404
13.538405,27.821577,0.041837063
13.538405,28.19502,0.05305808
13.538405,28.568464,0.11072011
13.538405,43.87967,0.14548345
13.538405,44.253113,0.15056011
13.538405,44.626556,0.12863298
13.538405,45.0,0.115941025
13.538405,45.373444,0.10319423
13.538405,45.746887,0.11782252
13.538405,46.12033,0.11146238
13.538405,46.493774,0.08818482
13.538405,74.87552,0.552598
13.538405,75.24896,0.4557734
13.538405,75.622406,0.39672863
13.538405,75.99585,0.22354227
13.538405,76.36929,0.20993711
13.538405,76.74274,0.18481542
13.538405,77.11618,0.17886442
13.538405,77.489624,0.15776676
13.538405,77.86307,0.1662259
13.538405,108.48547,0.20732662
13.538405,108.858925,0.03948375
13.538405,109.23237,0.10782339
13.248274,-5.414938,0.19410521
13.248274,-5.041494,0.16738388
13.248274,-4.66805,0.1588474
13.248274,-4.2946057,0.18658905
13.248274,-3.921162,0.15981711
13.248274,-3.5477178,0.18296918
13.248274,-3.174274,0.23244636
13.248274,-2.80083,0.2079887
13.248274,-2.4273858,0.178662
13.248274,-2.053942,0.21183899
13.248274,-1.6804979,0.20424493
13.248274,-1.3070539,0.1867929
13.248274,-0.93360996,0.12312404
13.248274,-0.560166,0.11636227
13.248274,-0.186722,0.11126958
13.248274,0.186722,0.113321535
13.248274,0.560166,0.10395204
13.248274,0.93360996,0.09940759
13.248274,1.3070539,0.080479465
13.248274,1.6804979,0.07054534
13.248274,2.053942,0.07862301
13.248274,2.4273858,0.064807326
13.248274,2.80083,0.051776905
13.248274,3.174274,0.05200118
13.248274,3.5477178,0.030655835
13.248274,3.921162,0.02385509
13.248274,19.232365,0.14116585
13.248274,19.605808,0.22259565
13.248274,19.979254,0.1892101
13.248274,20.726141,0.13352507
13.248274,21.099585,0.13137488
13.248274,21.473028,0.14330664
13.248274,21.846474,0.14885384
13.248274,22.219917,0.139706
13.248274,22.59336,0.14174022
13.248274,22.966805,0.14233108
13.248274,23.340248,0.19675237
13.248274,23.713694,0.19128603
13.248274,24.087137,0.27785265
13.248274,24.46058,0.295342
13.248274,24.834024,0.15733266
13.248274,25.207468,0.07498634
13.248274,25.580914,0.05088196
13.248274,26.3278,0.07950625
13.248274,26.701244,0.046501808
13.248274,27.074688,0.027446339
13.248274,27.448133,0.03278891
13.248274,27.821577,0.03327532
13.248274,28.19502,0.039298818
13.248274,28.568464,0.0589251
13.248274,43.87967,0.13224702
13.248274,44.253113,0.15340218
13.248274,44.626556,0.07744913
13.248274,45.0,0.07125761
13.248274,45.373444,0.10817092
13.248274,74.87552,0.54541874
13.248274,75.24896,0.5160433
13.248274,75.622406,0.3245673
13.248274,75.99585,0.23588581
13.248274,76.36929,0.230321
13.248274,76.74274,0.21604462
13.248274,77.11618,0.2084684
13.248274,77.489624,0.1818986
13.248274,77.86307,0.19250767
13.248274,108.48547,0.15522285
13.248274,108.858925,0.076977365
13.248274,109.23237,0.1572268
12.958479,-5.414938,0.18281165
12.958479,-5.041494,0.19710119
12.958479,-4.66805,0.1747291
12.958479,-4.2946057,0.20880169
12.958479,-3.921162,0.18593608
12.958479,-3.5477178,0.20435816
12.958479,-3.174274,0.26227745
12.958479,-2.80083,0.21553569
12.958479,-2.4273858,0.1756718
12.958479,-2.053942,0.2551528
12.958479,-1.6804979,0.25816876
12.958479,-1.3070539,0.2730603
12.958479,-0.93360996,0.16891284
12.958479,-0.560166,0.12973256
12.958479,-0.186722,0.0994958
12.958479,0.186722,0.11344867
12.958479,0.560166,0.1032738
12.958479,0.93360996,0.09556364
12.958479,1.3070539,0.08736141
12.958479,1.6804979,0.08167038
12.958479,2.053942,0.07945749
12.958479,2.4273858,0.074180156
12.958479,2.80083,0.05288274
12.958479,3.174274,0.052446347
12.958479,3.5477178,0.03806065
12.958479,3.921162,0.042439323
12.958479,19.232365,0.14683187
12.958479,19.605808,0.16990124
12.958479,19.979254,0.13649283
12.958479,20.352697,0.14140391
12.958479,20.726141,0.1331849
12.958479,21.099585,0.15797606
12.958479,21.473028,0.14243421
12.958479,21.846474,0.14252558
12.958479,22.219917,0.15993902
12.958479,22.59336,0.14576271
12.958479,22.966805,0.15500249
12.958479,23.340248,0.1957537
12.958479,23.713694,0.19720644
12.958479,24.087137,0.2806013
12.958479,24.46058,0.29695448
12.958479,24.834024,0.18327233
12.958479,25.207468,0.10002156
12.958479,25.580914,0.088309914
12.958479,25.954357,0.048639886
12.958479,26.701244,0.036137875
12.958479,27.074688,0.05602018
12.958479,27.448133,0.05522404
12.958479,27.821577,0.033543922
12.958479,28.19502,0.04518988
12.958479,28.568464,0.06077248
12.958479,43.87967,0.09465281
12.958479,44.253113,0.086748675
12.958479,44.626556,0.06719124
12.958479,45.0,0.08817998
12.958479,74.87552,0.5367765
12.958479,75.24896,0.36911416
12.958479,75.622406,0.42767748
12.958479,75.99585,0.2995317
12.958479,76.36929,0.20578998
12.958479,76.74274,0.23040196
12.958479,77.11618,0.241709
12.958479,77.489624,0.18336827
12.958479,77.86307,0.16917166
12.958479,108.48547,0.13820744
12.958479,108.858925,0.08981544
12.958479,109.23237,0.19997568
12.669013,-5.414938,0.25354123
12.669013,-5.041494,0.25945887
12.669013,-4.66805,0.23392914
12.669013,-4.2946057,0.22880094
12.669013,-3.921162,0.2311321
12.669013,-3.5477178,0.22108869
12.669013,-3.174274,0.22170693
12.669013,-2.80083,0.1810649
12.669013,-2.4273858,0.1760295
12.669013,-2.053942,0.18551876
12.669013,-1.6804979,0.2522044
12.669013,-1.3070539,0.2572779
12.669013,-0.93360996,0.19149801
12.669013,-0.560166,0.13369766
12.669013,-0.186722,0.10795439
12.669013,0.186722,0.12829109
12.669013,0.560166,0.09959864
12.669013,0.93360996,0.096496604
12.669013,1.3070539,0.080376245
12.669013,1.6804979,0.0749188
12.669013,2.053942,0.08201861
12.669013,2.4273858,0.08581103
12.669013,2.80083,0.07413476
12.669013,3.174274,0.061712544
12.669013,3.5477178,0.03493676
12.669013,3.921162,0.053537033
12.669013,19.232365,0.17866257
12.669013,19.605808,0.15356976
12.669013,19.979254,0.14971232
12.669013,20.352697,0.14963265
12.669013,20.726141,0.15765852
12.669013,21.099585,0.1678815
12.669013,21.473028,0.16070466
12.669013,21.846474,0.17145506
12.669013,22.219917,0.17342614
12.669013,22.59336,0.1603225
12.669013,22.966805,0.19835253
12.669013,23.340248,0.1985054
12.669013,23.713694,0.21772313
12.669013,24.087137,0.20448327
12.669013,24.46058,0.20604083
12.669013,24.834024,0.14668036
12.669013,25.207468,0.13720042
12.669013,25.580914,0.11477955
12.669013,25.954357,0.051364444
12.669013,26.3278,0.03251253
12.669013,27.074688,0.09247835
12.669013,27.448133,0.054712787
12.669013,27.821577,0.051299594
12.669013,28.19502,0.04786736
12.669013,28.568464,0.08403386
12.669013,43.87967,0.14222984
12.669013,44.253113,0.112488724
12.669013,75.24896,0.41855982
12.669013,75.622406,0.5802894
12.669013,75.99585,0.3089601
12.669013,76.36929,0.1802782
12.669013,76.74274,0.20414267
12.669013,77.11618,0.24081965
12.669013,77.489624,0.18407081
12.669013,77.86307,0.16091767
12.669013,108.48547,0.11465437
12.669013,108.858925,0.10334356
12.669013,109.23237,0.21057889
12.379867,-71.51453,0.21291077
12.379867,-5.7883816,0.28845897
12.379867,-5.414938,0.25279632
12.379867,-5.041494,0.26539373
12.379867,-4.66805,0.23569414
12.379867,-4.2946057,0.20029894
12.379867,-3.921162,0.19033775
12.379867,-3.5477178,0.19748592
12.379867,-3.174274,0.1778843
12.379867,-2.80083,0.15805784
12.379867,-2.4273858,0.14706689
12.379867,-2.053942,0.13338837
12.379867,-1.6804979,0.18701565
12.379867,-1.3070539,0.16230112
12.379867,-0.93360996,0.16068104
12.379867,-0.560166,0.11608386
12.379867,-0.186722,0.09856677
12.379867,0.186722,0.0834563
12.379867,0.560166,0.092643425
12.379867,0.93360996,0.11534912
12.379867,1.3070539,0.09828469
12.379867,1.6804979,0.08955236
12.379867,2.053942,0.10797939
12.379867,2.4273858,0.12781274
12.379867,2.80083,0.113768406
12.379867,3.174274,0.083043374
12.379867,3.5477178,0.060354944
12.379867,3.921162,0.06553844
12.379867,18.858921,0.22499284
12.379867,19.232365,0.21489184
12.379867,19.605808,0.18690857
12.379867,19.979254,0.2138114
12.379867,20.352697,0.18346322
12.379867,20.726141,0.19804712
12.379867,21.099585,0.20909548
12.379867,21.473028,0.18265077
12.379867,21.846474,0.17152779
12.379867,22.219917,0.16853768
12.379867,22.59336,0.18799071
12.379867,22.966805,0.1803917
12.379867,23.340248,0.2396058
12.379867,23.713694,0.26221097
12.379867,24.087137,0.20993538
12.379867,24.46058,0.16898604
12.379867,24.834024,0.18165733
12.379867,25.207468,0.19451869
12.379867,25.580914,0.11583409
12.379867,25.954357,0.06995475
12.379867,26.3278,0.032859158
12.379867,26.701244,0.034673724
12.379867,27.074688,0.12033557
12.379867,27.448133,0.070529126
12.379867,27.821577,0.06127885
12.379867,28.19502,0.055817477
12.379867,28.568464,0.101137854
12.379867,75.24896,0.54066455
12.379867,75.622406,0.5809105
12.379867,75.99585,0.2860788
12.379867,76.36929,0.21089579
12.379867,76.74274,0.18753873
12.379867,77.11618,0.19503121
12.379867,77.489624,0.1405511
12.379867,77.86307,0.17174447
12.379867,108.11203,0.20688444
12.379867,108.48547,0.20743178
12.379867,108.858925,0.118305124
12.091032,-71.88797,0.17967223
12.091032,-71.51453,0.12963639
12.091032,-70.020744,0.36171228
12.091032,-5.7883816,0.2741378
12.091032,-5.414938,0.2656051
12.091032,-5.041494,0.22112826
12.091032,-4.66805,0.2088681
12.091032,-4.2946057,0.1539144
12.091032,-3.921162,0.16827641
12.091032,-3.5477178,0.15683092
12.091032,-3.174274,0.13762613
12.091032,-2.80083,0.14765638
12.091032,-2.4273858,0.13510229
12.091032,-2.053942,0.14203185
12.091032,-1.6804979,0.14500399
12.091032,-1.3070539,0.12676546
12.091032,-0.93360996,0.1325943
12.091032,-0.560166,0.114909455
12.091032,-0.186722,0.09313912
12.091032,0.186722,0.09939576
12.091032,0.560166,0.13613904
12.091032,0.93360996,0.1626354
12.091032,1.3070539,0.15263845
12.091032,1.6804979,0.1286898
12.091032,2.053942,0.12779944
12.091032,2.4273858,0.13756962
12.091032,2.80083,0.14735325
12.091032,3.174274,0.12814817
12.091032,3.5477178,0.10147244
12.091032,18.858921,0.21648578
12.091032,19.232365,0.22917463
12.091032,19.605808,0.23572499
12.091032,19.979254,0.22692706
12.091032,20.352697,0.22940385
12.091032,20.726141,0.24592513
12.091032,21.099585,0.22321203
12.091032,21.473028,0.22118224
12.091032,21.846474,0.19656554
12.091032,22.219917,0.17400165
12.091032,22.59336,0.18858558
12.091032,22.966805,0.18663307
12.091032,23.340248,0.23318462
12.091032,23.713694,0.27568197
12.091032,24.087137,0.18589257
12.091032,24.46058,0.18817867
12.091032,24.834024,0.184589
12.091032,25.207468,0.14020143
12.091032,25.580914,0.09055279
12.091032,25.954357,0.06913359
12.091032,26.3278,0.037212584
12.091032,26.701244,0.07945469
12.091032,27.448133,0.086613074
12.091032,27.821577,0.0579625
12.091032,28.19502,0.07913288
12.091032,75.24896,0.38110074
12.091032,75.622406,0.50869197
12.091032,75.99585,0.40764096
12.091032,76.36929,0.24905491
12.091032,76.74274,0.22527078
12.091032,77.11618,0.16274674
12.091032,77.489624,0.11906805
12.091032,108.11203,0.24152681
12.091032,108.48547,0.20874278
12.091032,108.858925,0.1800076
11.802501,-72.26141,0.16721055
11.802501,-71.88797,0.06300051
11.802501,-71.51453,0.032524098
11.802501,-70.020744,0.1811703
11.802501,-5.7883816,0.24344316
11.802501,-5.414938,0.2409994
11.802501,-5.041494,0.21091801
11.802501,-4.66805,0.2117218
11.802501,-4.2946057,0.16576086
11.802501,-3.921162,0.17328842
11.802501,-3.5477178,0.16226467
11.802501,-3.174274,0.1649449
11.802501,-2.80083,0.16931072
11.802501,-2.4273858,0.15223715
11.802501,-2.053942,0.19204572
11.802501,-1.6804979,0.16976891
11.802501,-1.3070539,0.15644321
11.802501,-0.93360996,0.16502094
11.802501,-0.560166,0.14998254
11.802501,-0.186722,0.16344383
11.802501,0.186722,0.18150024
11.802501,0.560166,0.21082835
11.802501,0.93360996,0.24731179
11.802501,1.3070539,0.22038046
11.802501,1.6804979,0.16188616
11.802501,2.053942,0.14351538
11.802501,2.4273858,0.19512925
11.802501,2.80083,0.19883257
11.802501,3.174274,0.17645305
11.802501,3.5477178,0.18336877
11.802501,18.858921,0.22603564
11.802501,19.232365,0.26615983
11.802501,19.605808,0.2689358
11.802501,19.979254,0.25832337
11.802501,20.352697,0.2600866
11.802501,20.726141,0.267114
11.802501,21.099585,0.25831693
11.802501,21.473028,0.27820778
11.802501,21.846474,0.23534006
11.802501,22.219917,0.20711547
11.802501,22.59336,0.19271381
11.802501,22.966805,0.21468134
11.802501,23.340248,0.20779479
11.802501,23.713694,0.23313847
11.802501,24.087137,0.16532402
11.802501,24.46058,0.25783974
11.802501,24.834024,0.1954658
11.802501,25.207468,0.09637495
11.802501,25.580914,0.09254041
11.802501,25.954357,0.048810545
11.802501,26.3278,0.0309304
11.802501,26.701244,0.116271704
11.802501,27.074688,0.12517658
11.802501,27.448133,0.07216839
11.802501,27.821577,0.07594604
11.802501,28.19502,0.1027974
11.802501,50.601658,0.21146774
11.802501,50.975105,0.18126819
11.802501,75.622406,0.5096244
11.802501,75.99585,0.5714111
11.802501,76.36929,0.34008706
11.802501,76.74274,0.20527057
11.802501,77.11618,0.18477657
11.802501,77.489624,0.16038267
11.802501,108.11203,0.27974495
11.802501,108.48547,0.17837457
11.802501,108.858925,0.1844778
11.514265,-72.63486,0.13014421
11.514265,-72.26141,0.11016757
11.514265,-5.7883816,0.22125448
11.514265,-5.414938,0.2448049
11.514265,-5.041494,0.25595638
11.514265,-4.66805,0.27380353
11.514265,-4.2946057,0.2166242
11.514265,-3.921162,0.19436494
11.514265,-3.5477178,0.20205182
11.514265,-3.174274,0.2097723
11.514265,-2.80083,0.19373298
11.514265,-2.4273858,0.18881693
11.514265,-2.053942,0.21532075
11.514265,-1.6804979,0.19724616
11.514265,-1.3070539,0.22422582
11.514265,-0.93360996,0.24164869
11.514265,-0.560166,0.21869655
11.514265,-0.186722,0.2429498
11.514265,0.186722,0.2462396
11.514265,0.560166,0.26876393
11.514265,0.93360996,0.2492999
11.514265,1.3070539,0.22940657
11.514265,1.6804979,0.17750184
11.514265,2.053942,0.17914924
11.514265,2.4273858,0.2813964
11.514265,2.80083,0.26572913
11.514265,3.174274,0.21798602
11.514265,3.5477178,0.18901227
11.514265,18.858921,0.24994889
11.514265,19.232365,0.24498835
11.514265,19.605808,0.256743
11.514265,19.979254,0.26627836
11.514265,20.352697,0.28451607
11.514265,20.726141,0.27226135
11.514265,21.099585,0.2933753
11.514265,21.473028,0.29894447
11.514265,21.846474,0.2734212
11.514265,22.219917,0.21148667
11.514265,22.59336,0.20120634
11.514265,22.966805,0.24126023
11.514265,23.340248,0.24081388
11.514265,23.713694,0.17091201
11.514265,24.087137,0.20475745
11.514265,24.46058,0.29548866
11.514265,24.834024,0.1193953
11.514265,25.207468,0.074657954
11.514265,25.580914,0.07561029
11.514265,25.954357,0.04763488
11.514265,26.3278,0.051381692
11.514265,26.701244,0.11179516
11.514265,27.074688,0.09359516
11.514265,27.448133,0.07692824
11.514265,27.821577,0.10709128
11.514265,28.19502,0.14870211
11.514265,50.601658,0.17525294
11.514265,50.975105,0.14742339
11.514265,75.99585,0.5711645
11.514265,76.36929,0.38617957
11.514265,76.74274,0.20478183
11.514265,77.11618,0.19210829
11.514265,77.489624,0.20943277
11.514265,108.11203,0.2134987
11.514265,108.48547,0.19438437
11.514265,108.858925,0.25549468
11.226317,-74.12863,0.37332594
11.226317,-73.75519,0.5588157
11.226317,-73.0083,0.18398681
11.226317,-72.63486,0.10254954
11.226317,-72.26141,0.08969576
11.226317,-70.39419,0.21982965
11.226317,-5.7883816,0.21284376
11.226317,-5.414938,0.2042258
11.226317,-5.041494,0.23295256
11.226317,-4.66805,0.2625452
11.226317,-4.2946057,0.21773447
11.226317,-3.921162,0.22293933
11.226317,-3.5477178,0.24945724
11.226317,-3.174274,0.23661141
11.226317,-2.80083,0.21653113
11.226317,-2.4273858,0.19720794
11.226317,-2.053942,0.18750621
11.226317,-1.6804979,0.18940473
11.226317,-1.3070539,0.21506757
11.226317,-0.93360996,0.20892137
11.226317,-0.560166,0.22986484
11.226317,-0.186722,0.20676143
11.226317,0.186722,0.21831116
11.226317,0.560166,0.21246815
11.226317,0.93360996,0.17192037
11.226317,1.3070539,0.15360075
11.226317,1.6804979,0.15627629
11.226317,2.053942,0.24367689
11.226317,2.4273858,0.29745737
11.226317,2.80083,0.3095821
11.226317,3.174274,0.24312338
11.226317,3.5477178,0.18214568
11.226317,18.858921,0.20780571
11.226317,19.232365,0.24207656
11.226317,19.605808,0.25332582
11.226317,19.979254,0.30612743
11.226317,20.352697,0.292294
11.226317,20.726141,0.2591603
11.226317,21.099585,0.24998681
11.226317,21.473028,0.26219964
11.226317,21.846474,0.2970958
11.226317,22.219917,0.28685838
11.226317,22.59336,0.2003802
11.226317,22.966805,0.24840288
11.226317,23.340248,0.22427382
11.226317,23.713694,0.16209367
11.226317,24.087137,0.21100396
11.226317,24.46058,0.20138758
11.226317,24.834024,0.124608725
11.226317,25.207468,0.12203556
11.226317,25.580914,0.07102105
11.226317,25.954357,0.06880331
11.226317,26.3278,0.093230255
11.226317,26.701244,0.110871285
11.226317,27.074688,0.075169794
11.226317,27.448133,0.08873436
11.226317,27.821577,0.13574748
11.226317,28.19502,0.16432074
11.226317,48.360996,0.16085604
11.226317,48.73444,0.09387644
11.226317,49.481327,0.2119017
11.226317,49.85477,0.21872193
11.226317,50.228214,0.15580873
11.226317,50.601658,0.1349728
11.226317,50.975105,0.12688999
11.226317,75.99585,0.54365623
11.226317,76.36929,0.49555376
11.226317,76.74274,0.2025194
11.226317,77.11618,0.16165191
11.226317,77.489624,0.16741367
11.226317,108.48547,0.18303627
10.938648,-74.87552,0.17908332
10.938648,-74.12863,0.22990277
10.938648,-73.75519,0.27133605
10.938648,-73.381744,0.20428269
10.938648,-73.0083,0.08188805
10.938648,-72.63486,0.13339294
10.938648,-72.26141,0.116684325
10.938648,-71.88797,0.12549396
10.938648,-71.141075,0.18163963
10.938648,-70.76763,0.14076205
10.938648,-70.39419,0.1491729
10.938648,-5.7883816,0.21864405
10.938648,-5.414938,0.20529336
10.938648,-5.041494,0.2301627
10.938648,-4.66805,0.23475264
10.938648,-4.2946057,0.20595658
10.938648,-3.921162,0.21359816
10.938648,-3.5477178,0.24100156
10.938648,-3.174274,0.24978392
10.938648,-2.80083,0.22483544
10.938648,-2.4273858,0.1662129
10.938648,-2.053942,0.12979186
10.938648,-1.6804979,0.14447491
10.938648,-1.3070539,0.15323068
10.938648,-0.93360996,0.1583912
10.938648,-0.560166,0.16334835
10.938648,-0.186722,0.15392973
10.938648,0.186722,0.16352999
10.938648,0.560166,0.15028857
10.938648,0.93360996,0.1482916
10.938648,1.3070539,0.14735357
10.938648,1.6804979,0.21101138
10.938648,2.053942,0.31895432
10.938648,2.4273858,0.3413311
10.938648,2.80083,0.30892614
10.938648,3.174274,0.2556924
10.938648,3.5477178,0.20145339
10.938648,18.858921,0.22599907
10.938648,19.232365,0.23469405
10.938648,19.605808,0.23346427
10.938648,19.979254,0.28697637
10.938648,20.352697,0.2964406
10.938648,20.726141,0.25033143
10.938648,21.099585,0.22766484
10.938648,21.473028,0.23317416
10.938648,21.846474,0.3162807
10.938648,22.219917,0.31673363
10.938648,22.59336,0.23184583
10.938648,22.966805,0.19535278
10.938648,23.340248,0.16935866
10.938648,23.713694,0.15414426
10.938648,24.087137,0.14020298
10.938648,24.46058,0.13659342
10.938648,24.834024,0.15824473
10.938648,25.207468,0.13582143
10.938648,25.580914,0.11601606
10.938648,25.954357,0.12083452
10.938648,26.3278,0.1640589
10.938648,26.701244,0.13541248
10.938648,27.074688,0.1082618
10.938648,27.448133,0.12879838
10.938648,27.821577,0.18081674
10.938648,28.19502,0.18635295
10.938648,43.506226,0.05069863
10.938648,47.240665,0.10010226
10.938648,47.61411,0.12647422
10.938648,47.987553,0.15237279
10.938648,48.360996,0.13856395
10.938648,48.73444,0.14593934
10.938648,49.107883,0.13546754
10.938648,49.481327,0.14809439
10.938648,49.85477,0.16832884
10.938648,50.228214,0.1505142
10.938648,50.601658,0.11227224
10.938648,50.975105,0.110841215
10.938648,75.99585,0.5591886
10.938648,76.36929,0.44259065
10.938648,76.74274,0.2762279
10.938648,77.11618,0.15416014
10.938648,77.489624,0.12997459
10.651252,-75.24896,0.17622685
10.651252,-74.87552,0.21120298
10.651252,-74.502075,0.16018653
10.651252,-74.12863,0.17976189
10.651252,-73.75519,0.24934243
10.651252,-73.381744,0.12721683
10.651252,-73.0083,0.0616532
10.651252,-72.63486,0.21533027
10.651252,-72.26141,0.08613615
10.651252,-71.88797,0.042116094
10.651252,-71.141075,0.10899309
10.651252,-70.76763,0.11787104
10.651252,-70.39419,0.13329664
10.651252,-5.7883816,0.22270757
10.651252,-5.414938,0.22068243
10.651252,-5.041494,0.25698233
10.651252,-4.66805,0.23092027
10.651252,-4.2946057,0.18666501
10.651252,-3.921162,0.19035414
10.651252,-3.5477178,0.19329691
10.651252,-3.174274,0.19583681
10.651252,-2.80083,0.17792213
10.651252,-2.4273858,0.13579965
10.651252,-2.053942,0.10878585
10.651252,-1.6804979,0.1466811
10.651252,-1.3070539,0.18342867
10.651252,-0.93360996,0.19203398
10.651252,-0.560166,0.16142339
10.651252,-0.186722,0.15023455
10.651252,0.186722,0.15638241
10.651252,0.560166,0.1766917
10.651252,0.93360996,0.14310805
10.651252,1.3070539,0.17233284
10.651252,1.6804979,0.29011542
10.651252,2.053942,0.32123655
10.651252,2.4273858,0.31117544
10.651252,2.80083,0.2897219
10.651252,3.174274,0.28251982
10.651252,3.5477178,0.2347806
10.651252,18.858921,0.21089378
10.651252,19.232365,0.19269778
10.651252,19.605808,0.21363074
10.651252,19.979254,0.26872063
10.651252,20.352697,0.2725636
10.651252,20.726141,0.21150555
10.651252,21.099585,0.193625
10.651252,21.473028,0.23599903
10.651252,21.846474,0.2777736
10.651252,22.219917,0.2733624
10.651252,22.59336,0.21291336
10.651252,22.966805,0.15972227
10.651252,23.340248,0.16216032
10.651252,23.713694,0.10914416
10.651252,24.087137,0.1010927
10.651252,24.46058,0.09172064
10.651252,24.834024,0.13031939
10.651252,25.207468,0.15303369
10.651252,25.580914,0.20278841
10.651252,25.954357,0.22387028
10.651252,26.3278,0.23742919
10.651252,26.701244,0.2211968
10.651252,27.074688,0.1896522
10.651252,27.448133,0.1555949
10.651252,27.821577,0.17590018
10.651252,28.19502,0.2033708
10.651252,43.132782,0.028698912
10.651252,43.506226,0.0497107
10.651252,43.87967,0.034247857
10.651252,45.746887,0.08885624
10.651252,46.12033,0.09982389
10.651252,46.867218,0.118764
10.651252,47.240665,0.12173986
10.651252,47.61411,0.09494976
10.651252,47.987553,0.08517502
10.651252,48.360996,0.09108984
10.651252,48.73444,0.09481935
10.651252,49.107883,0.09353949
10.651252,49.481327,0.0867345
10.651252,49.85477,0.1257244
10.651252,50.228214,0.13115355
