latitude,longitude,soil_moisture,brightness_temperature
7.5056257,47.240665,0.091039985,287.03253
7.5056257,47.61411,0.10561702,284.07684
7.5056257,47.987553,0.11120465,282.56735
7.5056257,48.360996,0.10692812,284.28674
7.5056257,48.73444,0.10546741,284.02966
7.5056257,49.107883,0.10505622,283.0124
7.5056257,49.481327,0.091919586,284.20367
7.2208962,-77.86307,0.38198835,280.02188
7.2208962,-77.489624,0.56902075,275.41992
7.2208962,-77.11618,0.5670116,261.54312
7.2208962,-76.74274,0.5672872,264.53436
7.2208962,-76.36929,0.5079308,273.46173
7.2208962,-75.622406,0.512672,272.19113
7.2208962,-75.24896,0.38326445,274.63693
7.2208962,-74.87552,0.36485738,276.21893
7.2208962,-74.502075,0.32648724,277.1021
7.2208962,-74.12863,0.40174332,274.35614
7.2208962,-73.75519,0.22040793,274.19904
7.2208962,-73.381744,0.20752402,274.83936
7.2208962,-73.0083,0.22989365,269.88257
7.2208962,-72.63486,0.28458083,264.515
7.2208962,-72.26141,0.5482697,268.56683
7.2208962,-71.88797,0.43321624,256.87625
7.2208962,-71.51453,0.52908194,243.22253
7.2208962,-71.141075,0.5170736,232.94861
7.2208962,-6.5352697,0.19532026,272.664
7.2208962,-6.1618257,0.20590675,272.41132
7.2208962,-5.7883816,0.17186631,274.7677
7.2208962,-5.414938,0.14760019,276.32187
7.2208962,-5.041494,0.16843495,277.06998
7.2208962,-4.66805,0.14623906,278.98456
7.2208962,-4.2946057,0.23123601,276.50104
7.2208962,-3.921162,0.25122058,275.57852
7.2208962,-3.5477178,0.23817486,273.69034
7.2208962,-3.174274,0.2505288,273.82065
7.2208962,-2.80083,0.21622024,274.77515
7.2208962,-2.4273858,0.18190761,277.2399
7.2208962,-2.053942,0.1265344,277.36676
7.2208962,-1.6804979,0.10881834,277.864
7.2208962,-1.3070539,0.08638779,281.0108
7.2208962,-0.93360996,0.09439404,281.60825
7.2208962,-0.560166,0.110482715,280.6147
7.2208962,-0.186722,0.1461671,278.23236
7.2208962,0.560166,0.22923638,273.5724
7.2208962,0.93360996,0.09918258,279.44073
7.2208962,1.3070539,0.050259322,284.12976
7.2208962,1.6804979,0.064379185,281.23114
7.2208962,2.053942,0.11625528,276.3885
7.2208962,2.4273858,0.14390527,274.39807
7.2208962,2.80083,0.12846468,276.018
7.2208962,18.112034,0.41878077,265.50616
7.2208962,18.485477,0.42261228,265.91772
7.2208962,18.858921,0.3787706,268.74414
7.2208962,19.232365,0.3492809,270.75323
7.2208962,19.979254,0.36374912,270.0426
7.2208962,20.352697,0.4027554,265.93253
7.2208962,20.726141,0.3700468,266.90714
7.2208962,21.099585,0.38801727,266.23572
7.2208962,21.473028,0.41234282,267.83707
7.2208962,21.846474,0.41400453,270.18256
7.2208962,22.219917,0.39498782,270.81128
7.2208962,22.59336,0.4339941,269.8841
7.2208962,22.966805,0.49231187,268.7034
7.2208962,23.340248,0.498894,267.13208
7.2208962,23.713694,0.47065243,265.32172
7.2208962,24.087137,0.49730763,262.485
7.2208962,24.46058,0.47635192,262.62958
7.2208962,24.834024,0.41837063,261.84067
7.2208962,25.207468,0.3942762,261.5888
7.2208962,25.580914,0.3947894,264.40186
7.2208962,25.954357,0.33019757,267.92078
7.2208962,26.3278,0.24938288,271.0431
7.2208962,26.701244,0.2239466,272.01865
7.2208962,27.074688,0.23551951,270.14313
7.2208962,27.448133,0.212898,270.87317
7.2208962,42.759335,0.11112642,281.0443
7.2208962,43.132782,0.099378854,281.75433
7.2208962,43.506226,0.117515996,280.0839
7.2208962,43.87967,0.1532532,275.56107
7.2208962,44.253113,0.122923344,279.273
7.2208962,44.626556,0.11510289,281.19357
7.2208962,45.0,0.101605825,283.5228
7.2208962,45.373444,0.08760946,286.13098
7.2208962,45.746887,0.06819029,288.25006
7.2208962,46.12033,0.08045936,288.37714
7.2208962,46.493774,0.092027985,286.56622
7.2208962,46.867218,0.06753064,290.2967
7.2208962,47.240665,0.08361453,288.07916
7.2208962,47.61411,0.08675968,287.60962
7.2208962,47.987553,0.09174592,286.75003
7.2208962,48.360996,0.088063814,287.04477
7.2208962,48.73444,0.076784074,288.55438
7.2208962,49.107883,0.08477683,285.7704
7.2208962,49.481327,0.08102509,288.6384
6.9363413,-77.489624,0.5126158,277.13474
6.9363413,-77.11618,0.5864051,264.8629
6.9363413,-76.74274,0.5774196,265.3746
6.9363413,-76.36929,0.3611193,276.00195
6.9363413,-75.99585,0.39034688,271.8817
6.9363413,-75.622406,0.44189578,268.92963
6.9363413,-75.24896,0.3889868,269.98395
6.9363413,-74.87552,0.3033355,273.97046
6.9363413,-74.502075,0.22312798,276.62207
6.9363413,-74.12863,0.23434508,275.49396
6.9363413,-73.75519,0.21632387,274.1771
6.9363413,-73.381744,0.22872218,275.95026
6.9363413,-73.0083,0.20757924,271.44565
6.9363413,-72.63486,0.2815306,261.05634
6.9363413,-72.26141,0.4974783,267.08856
6.9363413,-71.88797,0.44697368,257.75372
6.9363413,-71.51453,0.52447605,239.21388
6.9363413,-71.141075,0.5237198,233.22751
6.9363413,-6.5352697,0.2136191,272.04645
6.9363413,-6.1618257,0.20624837,272.69714
6.9363413,-5.7883816,0.16767603,274.94983
6.9363413,-5.414938,0.13796109,277.37634
6.9363413,-5.041494,0.15893045,276.97504
6.9363413,-4.66805,0.1811652,276.37793
6.9363413,-4.2946057,0.21160188,277.31158
6.9363413,-3.921162,0.20366523,275.81708
6.9363413,-3.5477178,0.22104618,273.6543
6.9363413,-3.174274,0.22363612,275.62097
6.9363413,-2.80083,0.26866755,276.02637
6.9363413,-2.4273858,0.19563103,276.54498
6.9363413,-2.053942,0.18840764,275.40234
6.9363413,-1.6804979,0.24324213,270.48322
6.9363413,-1.3070539,0.12231444,279.62433
6.9363413,-0.93360996,0.103577934,280.37296
6.9363413,-0.560166,0.11047798,280.08893
6.9363413,-0.186722,0.09938245,282.36682
6.9363413,0.560166,0.20789257,272.77393
6.9363413,0.93360996,0.09737775,278.57233
6.9363413,1.3070539,0.076919526,281.6088
6.9363413,1.6804979,0.077723384,281.8495
6.9363413,2.053942,0.114923224,278.18307
6.9363413,2.4273858,0.16213694,274.63794
6.9363413,17.738588,0.42348227,266.70615
6.9363413,18.112034,0.43568435,268.39926
6.9363413,18.485477,0.39741373,270.19098
6.9363413,18.858921,0.35399577,272.05994
6.9363413,19.232365,0.32142857,271.76794
6.9363413,19.605808,0.33440185,273.03568
6.9363413,19.979254,0.365713,272.67883
6.9363413,20.352697,0.39328507,269.61237
6.9363413,20.726141,0.37558466,268.98727
6.9363413,21.099585,0.30334705,271.74124
6.9363413,21.473028,0.31393,271.9059
6.9363413,21.846474,0.36758238,270.3911
6.9363413,22.219917,0.33418077,273.57172
6.9363413,22.59336,0.3733086,272.11243
6.9363413,22.966805,0.44996876,269.5761
6.9363413,23.340248,0.44769472,268.1524
6.9363413,23.713694,0.4026341,268.21313
6.9363413,24.087137,0.41228616,266.50165
6.9363413,24.46058,0.43959132,264.6341
6.9363413,24.834024,0.4350796,263.56232
6.9363413,25.207468,0.37646046,265.61926
6.9363413,25.580914,0.29337665,269.90015
6.9363413,25.954357,0.33035403,268.28217
6.9363413,26.3278,0.28463912,270.5573
6.9363413,26.701244,0.22778228,271.82196
6.9363413,27.074688,0.23030883,270.98822
6.9363413,42.38589,0.113549314,282.05957
6.9363413,42.759335,0.108342,281.61127
6.9363413,43.132782,0.11073756,281.6182
6.9363413,43.506226,0.11945519,281.36182
6.9363413,43.87967,0.14518407,279.0532
6.9363413,44.253113,0.1256639,279.96255
6.9363413,44.626556,0.122144945,281.5017
6.9363413,45.0,0.107631385,284.16827
6.9363413,45.373444,0.08451355,286.8299
6.9363413,45.746887,0.0743881,288.55872
6.9363413,46.12033,0.07640688,288.84363
6.9363413,46.493774,0.08662021,287.26068
6.9363413,46.867218,0.0813324,287.98605
6.9363413,47.240665,0.097032666,285.37704
6.9363413,47.61411,0.060178395,291.4513
6.9363413,47.987553,0.057946824,292.0951
6.9363413,48.360996,0.061285038,292.1441
6.9363413,48.73444,0.06904402,290.52783
6.9363413,49.107883,0.08477359,286.3639
6.6519537,-77.11618,0.58669794,273.20996
6.6519537,-76.74274,0.57420146,269.27145
6.6519537,-76.36929,0.48957208,273.70212
6.6519537,-75.99585,0.2776894,271.74817
6.6519537,-75.622406,0.19662319,271.34467
6.6519537,-75.24896,0.3172565,269.1025
6.6519537,-74.87552,0.26877442,273.01135
6.6519537,-74.502075,0.22998153,275.06067
6.6519537,-74.12863,0.21437937,275.7647
6.6519537,-73.75519,0.18586272,277.4
6.6519537,-73.381744,0.28146398,272.3474
6.6519537,-73.0083,0.21083993,271.9997
6.6519537,-72.63486,0.23876035,264.3626
6.6519537,-72.26141,0.3763934,256.8698
6.6519537,-71.88797,0.43077022,263.0621
6.6519537,-71.51453,0.5120461,245.77669
6.6519537,-6.908714,0.191476,272.87067
6.6519537,-6.5352697,0.23615177,270.57855
6.6519537,-6.1618257,0.21388862,272.78342
6.6519537,-5.7883816,0.18413173,274.216
6.6519537,-5.414938,0.17503467,273.8044
6.6519537,-5.041494,0.15901849,275.81848
6.6519537,-4.66805,0.17352201,276.927
6.6519537,-4.2946057,0.19750457,276.33215
6.6519537,-3.921162,0.20313863,277.07306
6.6519537,-3.5477178,0.23198152,275.7397
6.6519537,-3.174274,0.26509744,274.0318
6.6519537,-2.80083,0.30255282,275.419
6.6519537,-2.4273858,0.21305788,275.3039
6.6519537,-2.053942,0.31221002,272.25592
6.6519537,-1.6804979,0.29652166,267.11182
6.6519537,-1.3070539,0.20463227,274.4314
6.6519537,-0.93360996,0.16051333,276.91992
6.6519537,-0.560166,0.12450362,278.5114
6.6519537,-0.186722,0.07664206,287.60736
6.6519537,0.560166,0.15587173,274.12866
6.6519537,0.93360996,0.114341944,276.96454
6.6519537,1.3070539,0.10060461,279.14273
6.6519537,1.6804979,0.110303596,278.8569
6.6519537,2.053942,0.11141123,279.03702
6.6519537,2.4273858,0.17496572,274.6745
6.6519537,17.738588,0.3784744,268.44952
6.6519537,18.112034,0.39857656,270.1933
6.6519537,18.485477,0.38030487,272.18332
6.6519537,18.858921,0.36355174,272.6007
6.6519537,19.232365,0.35217303,272.52097
6.6519537,19.605808,0.35909104,273.5094
6.6519537,20.352697,0.4032089,270.5745
6.6519537,20.726141,0.35883975,270.3482
6.6519537,21.099585,0.36121684,269.74384
6.6519537,21.473028,0.32354006,272.0957
6.6519537,21.846474,0.31190622,272.64255
6.6519537,22.219917,0.32593292,272.64044
6.6519537,22.59336,0.3481434,272.37927
6.6519537,22.966805,0.40341493,271.20035
6.6519537,23.340248,0.36665472,270.18243
6.6519537,23.713694,0.32633606,270.06415
6.6519537,24.087137,0.35790926,266.98657
6.6519537,24.46058,0.43314424,264.7843
6.6519537,24.834024,0.43803322,264.49942
6.6519537,25.207468,0.36281517,268.0246
6.6519537,25.580914,0.3796632,265.909
6.6519537,25.954357,0.46293575,262.33215
6.6519537,26.3278,0.38412133,264.27075
6.6519537,26.701244,0.2460846,270.6129
6.6519537,27.074688,0.22096267,272.46002
6.6519537,42.38589,0.10181164,283.73676
6.6519537,42.759335,0.107429504,282.79285
6.6519537,43.132782,0.108092986,282.1632
6.6519537,43.506226,0.11234599,281.2269
6.6519537,43.87967,0.12692721,279.56097
6.6519537,44.253113,0.11787076,281.8623
6.6519537,44.626556,0.106462635,284.06052
6.6519537,45.0,0.1051268,284.0653
6.6519537,45.373444,0.08166064,286.9458
6.6519537,45.746887,0.07410166,289.44678
6.6519537,46.12033,0.064586304,290.13263
6.6519537,46.493774,0.069720924,289.5561
6.6519537,46.867218,0.09003889,285.65826
6.6519537,47.240665,0.09052682,285.3866
6.6519537,47.61411,0.046572648,291.97314
6.6519537,47.987553,0.036384124,293.5612
6.6519537,48.360996,0.04787949,293.25348
6.6519537,48.73444,0.074499324,289.1244
6.6519537,49.107883,0.090528205,286.96564
6.367726,-77.11618,0.513411,277.05893
6.367726,-76.74274,0.5764298,271.4475
6.367726,-76.36929,0.56968087,273.1198
6.367726,-75.99585,0.3148499,270.2494
6.367726,-75.622406,0.19679573,271.787
6.367726,-75.24896,0.23804235,270.03674
6.367726,-74.87552,0.26382127,274.3069
6.367726,-74.502075,0.2047354,275.76715
6.367726,-74.12863,0.19150911,274.85403
6.367726,-73.75519,0.25102568,275.69952
6.367726,-73.381744,0.29826358,269.35535
6.367726,-73.0083,0.2649673,268.83557
6.367726,-72.63486,0.20729122,267.05252
6.367726,-72.26141,0.3905291,256.0192
6.367726,-71.88797,0.4150827,259.9308
6.367726,-71.51453,0.49190322,246.151
6.367726,-6.908714,0.1791935,275.23627
6.367726,-6.5352697,0.23049435,270.67242
6.367726,-6.1618257,0.22272292,271.50085
6.367726,-5.7883816,0.20855576,273.02185
6.367726,-5.414938,0.20561928,272.8432
6.367726,-5.041494,0.1833478,273.56824
6.367726,-4.66805,0.18142311,275.41248
6.367726,-4.2946057,0.21426968,276.7813
6.367726,-3.921162,0.24679591,276.6338
6.367726,-3.5477178,0.28671739,274.0728
6.367726,-3.174274,0.2820994,273.0852
6.367726,-2.4273858,0.25018623,273.0031
6.367726,-2.053942,0.34455484,271.36453
6.367726,-1.6804979,0.29371807,269.53873
6.367726,-1.3070539,0.23252773,276.5415
6.367726,-0.93360996,0.23498254,274.43988
6.367726,-0.186722,0.04849305,286.4115
6.367726,0.560166,0.110657156,278.5666
6.367726,0.93360996,0.12337656,276.92282
6.367726,1.3070539,0.09051306,282.02966
6.367726,1.6804979,0.05625043,288.02155
6.367726,2.053942,0.07164795,284.6002
6.367726,17.738588,0.4057412,270.4286
6.367726,18.112034,0.3807535,272.7964
6.367726,18.485477,0.39111063,272.43533
6.367726,18.858921,0.37492144,272.23587
6.367726,19.232365,0.3531431,272.9303
6.367726,19.605808,0.35342148,272.93094
6.367726,19.979254,0.42407253,270.48376
6.367726,20.726141,0.39223018,267.70856
6.367726,21.099585,0.34220365,269.93732
6.367726,21.473028,0.33487985,271.6416
6.367726,21.846474,0.3034319,273.07956
6.367726,22.219917,0.31353745,273.1618
6.367726,22.59336,0.36158347,272.28058
6.367726,22.966805,0.43775132,269.91602
6.367726,23.340248,0.36546922,269.3805
6.367726,23.713694,0.35267603,268.52527
6.367726,24.087137,0.4031322,265.76227
6.367726,24.46058,0.4208801,265.74872
6.367726,24.834024,0.4193621,265.76556
6.367726,25.207468,0.39447385,268.06335
6.367726,25.580914,0.36876345,269.10364
6.367726,25.954357,0.43352458,264.08713
6.367726,26.3278,0.31481016,270.04376
6.367726,26.701244,0.28418997,268.34003
6.367726,27.074688,0.2720871,268.2193
6.367726,42.38589,0.1021965,285.14728
6.367726,42.759335,0.111536466,283.67307
6.367726,43.132782,0.10791737,283.38327
6.367726,43.506226,0.112128004,281.77393
6.367726,43.87967,0.11990107,280.51865
6.367726,44.253113,0.10855175,283.58047
6.367726,44.626556,0.107940115,284.06073
6.367726,45.0,0.081445605,286.55884
6.367726,45.373444,0.06893947,288.7518
6.367726,45.746887,0.07804064,287.9284
6.367726,46.12033,0.062131263,290.6736
6.367726,46.493774,0.06328206,290.25183
6.367726,46.867218,0.0857903,286.86444
6.367726,47.240665,0.09227106,286.43884
6.367726,47.61411,0.05455722,290.8144
6.367726,47.987553,0.03456951,294.20126
6.367726,48.360996,0.054507554,291.59027
6.367726,48.73444,0.08435045,287.0774
6.0836515,-77.11618,0.40451145,278.5523
6.0836515,-76.74274,0.5754073,272.127
6.0836515,-76.36929,0.45069113,273.47437
6.0836515,-75.99585,0.28075412,272.3427
6.0836515,-75.622406,0.23203196,272.38083
6.0836515,-75.24896,0.22145978,269.7096
6.0836515,-74.87552,0.24126986,274.69385
6.0836515,-74.502075,0.17764395,277.2057
6.0836515,-74.12863,0.2577767,276.11365
6.0836515,-73.75519,0.36673477,268.4309
6.0836515,-73.381744,0.34795183,266.60522
6.0836515,-73.0083,0.26180342,265.08124
6.0836515,-72.63486,0.19658479,265.07306
6.0836515,-72.26141,0.6440397,262.9135
6.0836515,-71.88797,0.46467593,252.03029
6.0836515,-71.51453,0.4919523,235.08353
6.0836515,-6.908714,0.21136644,273.86194
6.0836515,-6.5352697,0.22434224,271.8114
6.0836515,-6.1618257,0.20687391,272.7213
6.0836515,-5.7883816,0.21939948,273.26233
6.0836515,-5.414938,0.22091796,272.86798
6.0836515,-5.041494,0.18748747,274.32758
6.0836515,-4.66805,0.221785,273.86615
6.0836515,-4.2946057,0.25880912,275.2868
6.0836515,-3.921162,0.27897722,276.52597
6.0836515,-3.5477178,0.2777785,275.76492
6.0836515,-3.174274,0.2797126,272.44092
6.0836515,-2.80083,0.2598075,273.83826
6.0836515,-2.4273858,0.2955466,272.27313
6.0836515,0.186722,0.13890098,274.32843
6.0836515,0.560166,0.14477746,274.64423
6.0836515,0.93360996,0.11573291,280.15033
6.0836515,17.738588,0.45352876,269.93945
6.0836515,18.112034,0.4439114,271.13043
6.0836515,18.485477,0.37456778,273.05457
6.0836515,18.858921,0.34106916,273.1662
6.0836515,19.232365,0.34974432,273.09314
6.0836515,19.605808,0.31863898,274.9349
6.0836515,19.979254,0.34931967,272.6634
6.0836515,20.352697,0.34739187,271.1482
6.0836515,21.473028,0.3280751,270.73578
6.0836515,21.846474,0.3441035,270.5609
6.0836515,22.219917,0.3766955,270.88306
6.0836515,22.59336,0.38388452,270.81927
6.0836515,22.966805,0.404287,269.36542
6.0836515,23.340248,0.3206878,271.0147
6.0836515,23.713694,0.3715788,268.19
6.0836515,24.087137,0.37699035,268.1819
6.0836515,24.46058,0.40808782,267.27063
6.0836515,24.834024,0.41994947,266.1228
6.0836515,25.207468,0.37560162,269.5172
6.0836515,25.954357,0.36736926,269.41565
6.0836515,26.3278,0.3555373,269.78717
6.0836515,26.701244,0.31439662,269.06436
6.0836515,27.074688,0.28529698,269.544
6.0836515,42.38589,0.11345225,283.8653
6.0836515,42.759335,0.11297357,284.05676
6.0836515,43.132782,0.115719825,283.87158
6.0836515,43.506226,0.11228924,282.53717
6.0836515,43.87967,0.11388898,281.3584
6.0836515,44.253113,0.11487718,282.52423
6.0836515,44.626556,0.0938809,286.5549
6.0836515,45.0,0.07448438,287.88458
6.0836515,45.373444,0.072230324,287.94174
6.0836515,45.746887,0.07011581,288.5696
6.0836515,46.12033,0.06784282,289.55362
6.0836515,46.493774,0.054618627,291.6407
6.0836515,46.867218,0.05532224,291.68002
6.0836515,47.240665,0.088014975,286.67072
6.0836515,47.61411,0.06518462,290.2411
6.0836515,47.987553,0.05680198,290.68585
6.0836515,48.360996,0.06809943,288.9391
6.0836515,48.73444,0.065564595,290.04007
6.0836515,116.327805,0.5416745,260.14612
5.799723,-77.11618,0.48381752,277.69574
5.799723,-76.74274,0.58864236,274.09747
5.799723,-76.36929,0.52108335,274.99414
5.799723,-75.99585,0.35106555,272.61038
5.799723,-75.622406,0.21341163,273.26886
5.799723,-75.24896,0.28276703,271.5504
5.799723,-74.87552,0.21055663,275.95007
5.799723,-74.502075,0.16967261,276.9649
5.799723,-74.12863,0.2795518,275.65472
5.799723,-73.75519,0.25806865,267.7437
5.799723,-73.381744,0.27550915,263.79453
5.799723,-73.0083,0.19404922,265.11798
5.799723,-72.63486,0.25954747,262.99182
5.799723,-72.26141,0.54454684,262.39813
5.799723,-71.88797,0.44648036,239.90317
5.799723,-71.51453,0.48479646,220.04407
5.799723,-56.20332,0.29735604,263.72943
5.799723,-55.829876,0.24143675,277.06134
5.799723,-55.456432,0.49055877,272.02014
5.799723,-55.08299,0.39313236,267.39087
5.799723,-54.709545,0.4459997,275.1938
5.799723,-54.336098,0.38174534,274.90607
5.799723,-6.908714,0.2872014,274.59637
5.799723,-6.5352697,0.22599119,272.42273
5.799723,-6.1618257,0.2005055,272.92365
5.799723,-5.7883816,0.20940001,273.6668
5.799723,-5.414938,0.19777489,273.2447
5.799723,-5.041494,0.22787157,272.32257
5.799723,-4.66805,0.25325122,272.9779
5.799723,-4.2946057,0.3488387,273.518
5.799723,-3.921162,0.4272427,275.1518
5.799723,-3.5477178,0.3279433,275.96063
5.799723,-3.174274,0.29598144,271.4714
5.799723,-2.80083,0.29128328,272.3014
5.799723,-2.4273858,0.33376125,272.01724
5.799723,-2.053942,0.3598572,270.28082
5.799723,-1.6804979,0.32580864,274.22528
5.799723,-1.3070539,0.20680234,276.1352
5.799723,-0.93360996,0.14475112,277.5348
5.799723,0.186722,0.1200424,277.3662
5.799723,0.560166,0.16341005,272.71793
5.799723,17.738588,0.47538832,267.78113
5.799723,18.112034,0.42131302,269.8833
5.799723,18.485477,0.35221374,272.10144
5.799723,18.858921,0.34232804,271.58093
5.799723,19.232365,0.32370698,273.8995
5.799723,19.605808,0.3021805,274.92242
5.799723,19.979254,0.28653893,274.55826
5.799723,20.352697,0.3085503,273.1043
5.799723,20.726141,0.36561248,267.59384
5.799723,21.846474,0.35897654,270.29443
5.799723,22.219917,0.42272127,270.34833
5.799723,22.59336,0.38964936,271.4048
5.799723,22.966805,0.35158128,273.15295
5.799723,23.340248,0.35425127,271.1861
5.799723,23.713694,0.3994967,270.15088
5.799723,24.087137,0.3727467,268.84705
5.799723,24.46058,0.386268,268.02887
5.799723,25.580914,0.3510819,269.79956
5.799723,25.954357,0.29586798,273.49075
5.799723,26.3278,0.290122,273.59897
5.799723,26.701244,0.35237116,270.00958
5.799723,27.074688,0.33296254,270.25598
5.799723,42.38589,0.13027762,282.23935
5.799723,42.759335,0.115185246,282.83234
5.799723,43.132782,0.11213379,282.66376
5.799723,43.506226,0.11357583,282.7887
5.799723,43.87967,0.11115725,282.87976
5.799723,44.253113,0.121715285,280.8808
5.799723,44.626556,0.11419441,283.14932
5.799723,45.0,0.07619732,288.8385
5.799723,45.373444,0.09055211,286.1756
5.799723,45.746887,0.07890863,288.08856
5.799723,46.12033,0.08797659,286.96097
5.799723,46.493774,0.055986024,291.48688
5.799723,46.867218,0.042297233,293.2044
5.799723,47.240665,0.05476943,291.89325
5.799723,47.61411,0.06734522,289.24976
5.799723,47.987553,0.07325562,288.38196
5.799723,48.360996,0.0755364,287.61972
5.799723,48.73444,0.07134288,286.41913
5.799723,116.327805,0.57958925,269.63007
5.5159335,-77.11618,0.41019908,277.8064
5.5159335,-76.74274,0.5652256,274.85492
5.5159335,-76.36929,0.5802521,274.281
5.5159335,-75.99585,0.39514017,272.31808
5.5159335,-75.622406,0.231622,273.06036
5.5159335,-75.24896,0.24280627,272.024
5.5159335,-74.87552,0.1781948,276.78345
5.5159335,-74.502075,0.17028964,277.17242
5.5159335,-74.12863,0.3030995,272.3603
5.5159335,-73.75519,0.19123198,266.86688
5.5159335,-73.381744,0.22447054,262.1646
5.5159335,-73.0083,0.23559569,261.27972
5.5159335,-72.63486,0.30569923,265.06088
5.5159335,-72.26141,0.38513428,258.65778
5.5159335,-71.88797,0.41248408,234.31378
5.5159335,-71.51453,0.48113275,217.34946
5.5159335,-56.20332,0.42095035,252.25565
5.5159335,-55.829876,0.5434394,267.7223
5.5159335,-55.456432,0.5306661,270.31885
5.5159335,-55.08299,0.5259445,267.94476
5.5159335,-54.709545,0.5367068,271.9702
5.5159335,-54.336098,0.5410498,272.8659
5.5159335,-53.962654,0.41416436,273.90662
5.5159335,-53.58921,0.48630247,275.85364
5.5159335,-6.908714,0.23688173,275.8899
5.5159335,-6.5352697,0.24336503,271.68237
5.5159335,-6.1618257,0.21972512,273.07205
5.5159335,-5.7883816,0.24134465,272.6721
5.5159335,-5.414938,0.24697584,272.78516
5.5159335,-5.041494,0.32608417,269.4795
5.5159335,-4.66805,0.34461543,271.11493
5.5159335,-4.2946057,0.41375747,270.02576
5.5159335,-3.921162,0.35306248,268.85254
5.5159335,-3.5477178,0.28213114,273.2232
5.5159335,-3.174274,0.21578962,274.46448
5.5159335,-2.80083,0.35374257,271.75165
5.5159335,-2.4273858,0.36071616,272.41525
5.5159335,-2.053942,0.4208507,270.29355
5.5159335,-1.6804979,0.25138816,275.52423
5.5159335,-1.3070539,0.19743586,276.21243
5.5159335,-0.93360996,0.02,285.60303
5.5159335,17.738588,0.4414906,267.34827
5.5159335,18.112034,0.39625487,269.5016
5.5159335,18.485477,0.35328808,270.91992
5.5159335,18.858921,0.30571583,273.6714
5.5159335,19.232365,0.30115137,274.4478
5.5159335,19.605808,0.28869453,273.44556
5.5159335,19.979254,0.26892102,274.73175
5.5159335,20.352697,0.2856638,273.84515
5.5159335,20.726141,0.31221786,269.72717
5.5159335,21.099585,0.2833857,270.51935
5.5159335,25.207468,0.3422014,267.6296
5.5159335,25.580914,0.31355458,271.07343
5.5159335,25.954357,0.270141,274.17725
5.5159335,26.3278,0.277427,274.2006
5.5159335,26.701244,0.29999343,273.26868
5.5159335,42.38589,0.1279091,281.70285
5.5159335,42.759335,0.12736918,280.71704
5.5159335,43.132782,0.123732015,280.06766
5.5159335,43.506226,0.121492006,279.97498
5.5159335,43.87967,0.11585718,280.8767
5.5159335,44.253113,0.12371826,281.39825
5.5159335,44.626556,0.11157657,283.54547
5.5159335,45.0,0.10262538,285.14496
5.5159335,45.373444,0.08640529,286.90338
5.5159335,45.746887,0.07934032,288.20044
5.5159335,46.12033,0.10404728,285.08847
5.5159335,46.493774,0.07610459,288.1313
5.5159335,46.867218,0.055585757,291.87442
5.5159335,47.240665,0.066390075,289.92255
5.5159335,47.61411,0.07706438,288.37775
5.5159335,47.987553,0.08169669,287.24713
5.5159335,48.360996,0.06861207,287.67273
5.5159335,115.58091,0.61196864,258.25977
5.5159335,115.95435,0.5490335,268.0033
5.2322764,-77.11618,0.45257473,276.98676
5.2322764,-76.74274,0.56225216,274.92133
5.2322764,-76.36929,0.47361523,274.91425
5.2322764,-75.99585,0.32894802,271.51947
5.2322764,-75.622406,0.1720452,273.82916
5.2322764,-75.24896,0.2176179,270.89722
5.2322764,-74.87552,0.14192054,275.80902
5.2322764,-74.502075,0.17105007,275.31998
5.2322764,-74.12863,0.28350848,267.41006
5.2322764,-73.75519,0.23454233,262.45154
5.2322764,-73.381744,0.31663126,261.36395
5.2322764,-73.0083,0.43499357,264.09042
5.2322764,-72.63486,0.32184178,264.51312
5.2322764,-72.26141,0.36376774,253.12473
5.2322764,-71.88797,0.40539992,231.06253
5.2322764,-71.51453,0.4766984,220.85378
5.2322764,-56.20332,0.5241395,270.72467
5.2322764,-55.829876,0.52199775,274.2002
5.2322764,-55.456432,0.5269536,272.7497
5.2322764,-55.08299,0.53214204,273.03308
5.2322764,-54.709545,0.531955,275.50568
5.2322764,-54.336098,0.46055773,275.9265
5.2322764,-53.962654,0.5328062,275.234
5.2322764,-53.58921,0.4971127,276.44168
5.2322764,-53.215767,0.53323495,273.72467
5.2322764,-6.908714,0.28041434,273.88892
5.2322764,-6.5352697,0.26142028,270.43008
5.2322764,-6.1618257,0.34619254,268.15686
5.2322764,-5.7883816,0.31579897,269.13055
5.2322764,-5.414938,0.331008,268.22034
5.2322764,-5.041494,0.40021664,264.46088
5.2322764,-4.66805,0.24553761,271.53253
5.2322764,-3.5477178,0.26275054,271.88052
5.2322764,-2.80083,0.29516107,273.85223
5.2322764,-2.4273858,0.37220478,273.70868
5.2322764,-2.053942,0.47366548,269.09818
5.2322764,-1.6804979,0.32493153,274.56216
5.2322764,-1.3070539,0.1465255,279.4593
5.2322764,17.738588,0.41119036,266.7924
5.2322764,18.112034,0.3772026,270.31073
5.2322764,18.485477,0.33999774,272.1124
5.2322764,18.858921,0.31274423,274.0833
5.2322764,19.232365,0.27660203,275.26178
5.2322764,19.605808,0.2525507,273.8014
5.2322764,19.979254,0.30528617,271.58075
5.2322764,20.352697,0.26803756,274.5703
5.2322764,20.726141,0.27708665,271.6952
5.2322764,21.099585,0.3095717,269.4066
5.2322764,21.473028,0.28358513,271.9184
5.2322764,21.846474,0.32747865,270.9118
