_RAJ2000	_DEJ2000	HIP	Vmag	RAICRS	DEICRS	Plx	B-V	Survey	Chart	Notes	SpType
206.7644368941	-53.2825658415	67253	7.23	206.76451003	-53.28257797	5.47	1.164	S	 	 	K1IVCN...
168.2537045346	-57.0351870162	54790	8.77	168.25375443	-57.03518986	1.01	-0.01	 	 	 	B8V
141.8682012478	39.5049745411	46383	9.86	141.86784714	39.50536275	31.03	1.276	 	 	 	K8
246.002438287	19.6345615143	80334	7.84	246.00247568	19.63457024	1.99	0.774	S	 	 	G5
180.7780802259	-16.4563032197	58766	8.27	180.77806578	-16.45628956	4.56	0.18	S	 	 	A2V
256.0550789346	11.3448500606	83526	9.28	256.05508833	11.34483188	2.65	1.316	 	 	 	K2
13.1444169883	34.6393749214	4095	8.43	13.14449944	34.63937322	3.68	0.999	 	 	 	G5
24.941590668	-17.5504463771	7749	7.38	24.94163946	-17.55030995	5.58	1.108	S	 	 	K0III
47.5105109999	-5.3561054131	14708	8.51	47.51053612	-5.35605092	4.8	0.324	S	 	 	F0
17.9805389225	58.2511213219	5609	9.05	17.98056927	58.25111894	1.51	0.082	 	 	 	B5
128.54572338	-39.7290945157	42040	7.01	128.54572003	-39.72916804	7.25	1.212	S	 	 	K1III
281.2526286337	42.6437150236	91994	8.6	281.25265748	42.64375785	1.99	1.076	 	 	 	K0
264.6400589179	15.1455033001	86339	10.71	264.6401193	15.14557838	3.22	0.604	 	G	 	G0
187.5145679195	-34.4989116357	60990	9.05	187.51459054	-34.49892566	1.58	-0.15	 	 	 	B2III
295.742942616	-21.4830845165	97004	8.21	295.74291741	-21.48304677	3.89	1.193	 	 	 	K0IIICN...
152.4572321803	-38.8349729311	49792	9.25	152.45731078	-38.83496807	3.09	1.233	 	 	 	K3III
121.5303147809	-20.5234441154	39647	8.85	121.53031748	-20.52345498	1.82	1.58	 	 	 	K2/K3III
112.1837221688	34.4369207618	36335	7.45	112.183815	34.43695005	4.75	1.133	S	 	 	G5
51.7474807578	24.8237028524	16071	8.0	51.74742452	24.82374896	2.01	1.568	 	 	P	K5
239.1723986189	5.9110872468	78088	7.38	239.17236546	5.91121366	5.09	1.111	S	 	 	K0
157.7425917116	-61.613452723	51488	8.05	157.7426571	-61.61346648	1.73	-0.057	 	 	 	B5V
49.4121324063	-9.948899859	15319	9.85	49.41212678	-9.94886605	2.67	0.47	 	 	 	F8
106.5209651719	13.9857852203	34258	7.44	106.52098501	13.98580063	3.34	1.461	S	 	 	K5III
124.8330821452	48.1260450162	40776	9.38	124.8332696	48.12619994	9.01	0.38	 	 	 	F2
282.8736342837	1.4082106861	92542	8.83	282.87358877	1.4082312	6.7	0.389	 	 	 	F5
54.5133659878	-51.59195472	16945	9.85	54.51337526	-51.59203697	6.21	0.656	 	 	 	G2/G3V
76.9213246098	-45.7667948493	23861	9.1	76.92131792	-45.7667782	2.71	0.4	 	 	 	B9V
82.2870522712	-70.8254810661	25690	8.07	82.28699677	-70.82550858	3.09	-0.033	S	 	 	B9.5IV/V
67.6303192639	8.3217807969	21027	9.09	67.63035105	8.32183354	5.31	0.403	 	 	 	F0
289.6260612439	17.7360238699	94881	9.33	289.62605933	17.73603979	2.68	0.407	 	G	 	B8
309.3093677392	79.2884230093	101732	8.78	309.3091997	79.28841336	3.09	0.08	 	 	 	A0
52.5578364108	1.0744188987	16311	9.39	52.55785722	1.07447468	5.23	0.582	 	 	 	G0
66.9705542996	24.4447882936	20834	9.4	66.96955288	24.44451029	24.05	0.894	 	 	 	K3V
264.891684186	58.8034034553	86428	8.08	264.89169038	58.80330949	4.48	1.069	 	 	 	K2
123.6308186321	-27.4167998807	40370	8.45	123.6308289	-27.41680778	0.45	0.969	 	 	 	K2III+...
27.5918289191	42.1093648559	8555	9.02	27.59197681	42.10942754	8.08	0.661	 	 	 	G5III
176.2526268748	69.9313257185	57304	7.76	176.2527781	69.93134667	4.69	0.075	S	 	 	A2
19.2647448672	27.9845926644	5991	8.26	19.2647076	27.98462397	7.34	0.185	S	 	 	A2
272.1312759077	7.9402924879	88860	10.1	272.13125895	7.94028454	1.72	0.453	 	G	 	F2
88.623474515	-8.4126462961	27920	6.61	88.62334626	-8.41256181	4.43	1.326	S	 	 	K0
140.8802410791	-43.9091303524	46056	8.82	140.88027458	-43.90916771	2.52	0.934	 	 	 	G8/K0III+..
89.3725758207	35.7770246657	28194	7.86	89.37256174	35.77708769	2.94	0.85	S	 	 	G5
301.8705041637	17.0205398865	99128	7.62	301.87051001	17.02055814	0.24	0.759	S	 	 	G5
279.5822669238	53.8851807643	91385	8.4	279.58200886	53.8850859	7.38	0.436	 	 	 	F8
127.8608887471	71.0244919886	41808	8.22	127.86098749	71.02456544	5.66	0.521	S	 	 	F8
233.8496889405	-13.3198650204	76323	9.31	233.84968944	-13.31988376	7.28	0.625	 	 	 	F7V
304.7455042363	-61.9025513764	100157	8.72	304.74545041	-61.9025558	1.62	1.025	 	 	 	G8III
24.87585629	36.696613305	7728	9.04	24.87584371	36.69660018	14.61	0.721	 	 	 	G0
247.0669071537	-16.2121862621	80677	7.19	247.06692672	-16.21212246	14.69	0.441	S	 	 	F5V
99.8615429414	-43.4272907114	31841	7.18	99.8615326	-43.42727326	3.03	1.532	S	 	 	M2III
99.1764742601	23.0980458318	31595	7.01	99.17647463	23.09805062	3.73	-0.114	S	 	 	A0
22.3428728998	-47.9396356169	6935	8.9	22.34287885	-47.93963061	8.08	0.424	S	 	 	F5IV/V
149.496907293	-30.3979301133	48864	9.4	149.49694046	-30.39793478	2.32	1.04	 	 	 	F5
19.5854332204	26.0951247562	6101	8.76	19.58541709	26.0951346	5.05	1.183	 	 	 	K0
162.1509243583	57.3122772317	52859	7.97	162.15106662	57.31241677	11.14	0.553	S	 	 	G0
306.5978091986	56.6386981451	100808	6.38	306.597765	56.63867785	5.96	0.018	S	 	 	B9V
99.3721044659	22.1487896132	31651	7.68	99.37210751	22.1488242	4.5	0.075	S	 	 	A0
184.1804269714	44.402006081	59870	9.16	184.18040758	44.40205564	1.56	1.504	 	 	 	K4V
154.3761012884	45.0187841781	50400	8.17	154.376335	45.01883522	7.9	0.89	S	 	 	G5
103.0988683984	-46.0479344329	32991	8.34	103.09879969	-46.04799911	9.37	0.636	 	 	 	G3V
261.3525254151	34.1885498312	85269	8.36	261.35253852	34.1885448	3.2	1.203	 	 	 	K5
38.9921243804	-48.4229383044	12104	8.24	38.99219265	-48.42296086	2.57	0.978	 	 	 	G8/K0III
233.7759462626	-25.1056182258	76293	8.04	233.77609185	-25.10555683	6.84	0.455	S	 	 	F0/F2V
164.7926894014	6.9309560967	53697	8.4	164.79267973	6.93107043	6.57	0.516	S	 	 	F8
185.3614181933	24.9970278314	60266	7.38	185.36144485	24.99705063	11.2	0.286	S	 	P	Am
102.1613657607	-32.4678173304	32649	8.37	102.16135248	-32.46752457	12.36	0.736	 	 	 	G8V
145.0476310403	-34.3033951757	47448	8.83	145.04766473	-34.30338995	4.07	1.075	 	 	 	K1III
283.5551966215	27.9095281801	92768	5.64	283.55521736	27.90970126	8.04	1.361	S	 	 	K4III
296.5748354558	37.6584179325	97284	8.33	296.57485839	37.65842887	1.96	0.921	 	 	 	K0
49.9490092175	19.0762495658	15506	7.43	49.94898638	19.07627217	4.2	-0.047	S	 	 	A0
249.2044602358	31.0968039079	81348	9.49	249.20349414	31.09789229	39.04	1.2	 	 	 	K5
211.5329990055	-55.5766963611	68866	8.82	211.53297381	-55.576723	1.07	1.101	 	 	 	G8III
127.0967617745	38.1001690758	41556	9.34	127.09676301	38.10020743	3.61	0.504	 	 	 	F5
69.3596542526	-9.8502843579	21536	8.63	69.35948105	-9.85034116	10.54	0.57	 	 	 	F8
57.1581339978	-70.3597186633	17802	7.33	57.15792089	-70.35969166	5.36	1.08	S	 	 	K0III
137.6033265895	-14.9001799172	45039	7.81	137.60336575	-14.90016932	4.66	0.216	S	 	 	A4V
249.8966111466	36.4916713471	81573	9.15	249.89662067	36.49166267	3.57	0.92	 	 	 	K0
292.9298565598	19.2937788964	96046	9.85	292.9298391	19.29377457	1.29	1.196	 	G	 	K2
115.9581050749	9.6036413053	37679	7.88	115.95819796	9.60366109	7.02	0.238	S	 	 	A2
247.531009324	-53.0291002536	80811	8.66	247.53099235	-53.02907308	3.86	0.39	 	 	 	A9/F0IV/V
218.3400277648	11.4577424836	71171	9.36	218.33998067	11.45781156	6.37	0.328	 	 	 	F8
255.4730042915	32.5166469005	83337	8.5	255.47296094	32.51654122	11.12	0.463	S	 	 	F8
283.4886081523	-54.9062844311	92742	8.41	283.48829188	-54.90587481	25.75	0.884	 	 	 	K0IV/V
97.7898464897	11.2513755107	31066	6.17	97.78983509	11.25138166	0.59	-0.116	S	 	 	B2V:nne
256.6872135585	7.250418149	83728	8.42	256.68721422	7.25046484	1.41	1.388	 	 	 	K2
20.5546505981	14.340705511	6402	8.05	20.55465258	14.34071307	4.44	0.98	S	 	 	G8II
79.4923324254	25.0647328404	24705	9.85	79.49225437	25.06481808	4.64	0.526	 	G	 	G0
205.0715258054	-8.019505591	66695	9.22	205.07153069	-8.01948515	5.78	0.418	 	 	 	F0
67.9359931469	-1.3525945464	21130	8.23	67.9359568	-1.35253422	7.11	1.003	S	 	 	G5
41.0499431304	49.2284477306	12777	4.1	41.04869991	49.22866639	89.03	0.514	S	 	 	F7V
131.5517110719	-0.2554752808	43046	8.64	131.55171744	-0.25546901	3.54	0.914	S	 	 	G5
255.364986165	-26.8197034697	83302	8.94	255.36504325	-26.81970906	5.56	0.476	 	 	 	F3/F5V
187.0448738373	15.6185359764	60836	8.59	187.04491611	15.61848965	6.92	0.42	S	 	 	F8
285.2502731429	-33.2316625696	93361	7.29	285.25019245	-33.23166833	5.75	0.348	S	 	 	F3IV/V
205.8865549819	-66.4919706744	66970	9.01	205.88704892	-66.49186288	5.66	0.53	 	 	 	F5V
3.6523496019	1.2968387187	1169	7.03	3.65231452	1.29686825	11.81	0.461	S	 	 	F5
5.1313294678	30.9748044399	1640	7.52	5.13108865	30.97466252	11.82	0.961	S	 	 	K1IV
314.1977124752	1.7151820038	103391	6.89	314.19771853	1.71567616	11.24	0.997	S	 	 	K0
45.4418405248	43.0486668817	14095	9.81	45.44185629	43.04868584	1.82	0.31	 	G	 	A2
163.6802079534	-42.0181462894	53356	6.95	163.68041259	-42.0180978	6.77	1.036	S	 	 	K1III
72.8897567141	-22.3211831085	22581	9.49	72.88978333	-22.32116573	1.98	0.524	S	 	 	F6V
93.75155083	70.6677134267	29669	7.72	93.75155641	70.66778576	4.79	1.004	S	 	 	G7III
80.6654864035	9.2292915237	25123	8.56	80.66550007	9.22928168	4.53	1.694	 	 	 	K0
32.6080596028	-50.8237244318	10138	6.12	32.60000721	-50.82531507	91.63	0.812	S	 	 	K0V
196.1972711943	-58.584807814	63819	8.84	196.19737159	-58.58479588	5.43	0.217	 	 	 	B9.5V
252.2557477021	-19.6076995487	82307	9.56	252.25570113	-19.60744908	10.28	0.483	 	 	 	A3/5V + F/G
172.5308592621	25.3034228165	56111	7.62	172.53095629	25.30349707	2.62	1.37	S	 	 	K3III
309.3027938762	52.9730706682	101728	6.64	309.30284114	52.97311663	3.67	1.098	S	 	 	K2
7.4005453675	62.0641524854	2320	7.0	7.40026334	62.06416651	7.1	1.06	S	 	 	K2III
65.7222290562	47.7762752661	20450	9.55	65.72223506	47.77628003	0.27	0.373	 	G	 	B8
108.1104080466	-18.6150007718	34820	9.41	108.11041987	-18.61500206	0.28	0.074	 	G	 	B9.5III/IV
26.3745984051	44.8063719912	8204	8.77	26.37463948	44.80637221	8.55	0.38	 	 	 	F2III
154.808509414	-37.6323543683	50529	7.91	154.80854566	-37.63236341	2.79	0.042	S	 	 	A1IV
229.4986824542	30.8329242094	74868	6.86	229.49863289	30.83311739	11.49	1.022	S	 	 	K0
239.5439166748	26.2416126569	78206	9.77	239.54392307	26.24169865	1.26	0.873	 	 	 	G5
136.6825635985	-33.5684768032	44719	8.42	136.68240777	-33.56840097	25.83	0.768	 	 	P	G8V
303.2871188596	-24.8676107707	99627	8.99	303.28711385	-24.86756792	2.72	0.121	 	 	 	B9.5/A0V
200.6081768095	20.6968139832	65255	7.29	200.60820261	20.69675757	2.69	1.382	S	 	 	K0
113.8327986355	-16.4018393958	36910	8.67	113.83279709	-16.40184275	3.14	1.194	 	 	 	K0/K1III
278.6433999288	36.3274708811	91069	8.76	278.64338943	36.32745202	2.93	-0.015	 	 	 	A0
284.7474895986	50.8091431885	93197	6.32	284.74748756	50.80912581	7.54	0.979	S	 	 	G8III
317.8392399462	-65.6290531262	104598	10.07	317.83929125	-65.62901047	5.91	0.517	 	 	 	F5V
17.3205933975	-54.6488313661	5423	10.24	17.32052694	-54.64894113	1.08	0.409	 	 	 	F5V
66.7184471663	-22.9580839528	20759	8.54	66.71836444	-22.9580403	1.36	1.198	 	 	 	K1III
258.4120812625	17.2742353669	84274	9.7	258.41207607	17.27417786	5.81	0.695	 	 	 	G5
141.7221868556	-54.3517327957	46342	6.86	141.72221584	-54.35175032	2.42	1.063	S	 	 	G3/G5Ib
73.7972751569	20.3138097282	22872	8.5	73.79725533	20.31385569	2.3	0.34	 	 	 	A0
121.513465285	-34.7550416676	39640	8.07	121.51349333	-34.75506031	2.8	-0.05	 	 	 	B6V
198.8658407102	53.53657151	64686	9.23	198.86573585	53.53662051	4.38	0.389	 	 	 	A5
159.3013316373	-45.4810781762	51976	7.74	159.30141272	-45.48110027	2.81	0.95	 	 	 	G8III
70.5170866136	24.0107637915	21863	7.19	70.51712453	24.01078117	11.26	0.484	S	 	 	F5
244.4444457034	-70.7657751426	79838	9.56	244.44444954	-70.76577016	4.3	0.026	 	 	 	A0V
259.3354159068	25.395663234	84574	8.26	259.33542753	25.39565305	5.37	0.422	S	 	 	F5
249.9326980763	-32.991182885	81586	9.11	249.93277142	-32.99118551	4.09	0.701	 	 	 	G5V
56.8332332399	-29.9017263293	17689	6.54	56.83276739	-29.90158791	25.99	0.509	S	 	 	F5V
167.0942281541	21.0394766872	54443	8.02	167.0947693	21.03962782	15.05	0.641	S	 	 	F5
281.5072005998	59.6869444161	92080	7.19	281.5069329	59.68684034	5.55	0.953	S	 	 	K0
139.7110149516	36.8025967758	45688	3.82	139.71111394	36.80289763	26.75	0.066	S	 	 	A1V
316.1371709756	50.784243385	104029	7.99	316.13718124	50.78425651	4.28	0.43	 	 	P	F5III
315.6649118471	-50.4933267623	103855	9.07	315.66400701	-50.49307812	22.81	1.027	 	 	D	K3V
315.8242446339	-25.0741717473	103916	7.7	315.82417736	-25.07416623	3.61	0.253	S	 	 	A3III
110.7557857884	15.358945676	35796	6.66	110.75579824	15.35892961	0.49	0.911	S	 	 	G2II
127.1542072131	-58.369794549	41575	7.82	127.15423706	-58.36982199	3.63	1.054	 	 	 	K0III
178.042919909	-57.8008739436	57871	8.26	178.04300963	-57.80085902	3.44	0.944	 	 	 	G8III
73.685275721	21.0997501654	22827	8.91	73.68525824	21.09979778	1.86	1.0	 	 	 	K0
63.0211467395	68.9919809189	19607	8.85	63.02125542	68.99198578	5.05	0.391	 	 	 	A5
221.1175607698	45.1859812276	72066	6.73	221.11735772	45.18601895	15.6	0.292	S	 	 	F0
48.0663183349	-16.0584257076	14899	7.92	48.06630278	-16.05836385	4.57	1.025	S	 	 	K0III
62.4203882298	-7.8928579	19431	7.03	62.4203035	-7.89310465	17.8	0.712	S	 	P	G0
114.7879720789	-9.9593115099	37263	8.58	114.78797467	-9.95929943	3.02	0.037	 	 	 	A0
3.8170876046	-42.1650028356	1228	8.7	3.81692145	-42.16494861	5.26	0.408	S	 	 	F2V
103.5566932797	33.0025113282	33166	8.19	103.55670722	33.00252054	4.53	0.021	 	 	 	B9
170.8817059581	-17.62089783	55607	7.76	170.88169285	-17.62087683	2.49	1.009	S	 	 	K0III
170.9267258885	-38.7931660178	55618	9.36	170.92647423	-38.79321915	10.12	0.645	 	 	 	G3V
31.0745376415	-33.1566925722	9662	9.72	31.07444494	-33.1566986	3.88	0.724	 	 	 	G3V
27.6339380355	27.9349616157	8571	8.36	27.6339182	27.93496514	0.22	1.609	 	 	 	M0
240.2656728928	-55.6315626186	78463	8.28	240.2657054	-55.63155557	1.28	1.218	 	 	 	G8III
161.6547589338	-43.192672855	52709	6.29	161.6547559	-43.19253898	13.33	0.202	S	 	 	A4IV
300.0647624142	29.9206252487	98460	7.42	300.06474284	29.92063903	5.38	0.04	S	 	 	A0V
221.5260678427	-13.7651750725	72209	9.23	221.52613726	-13.76520876	4.32	1.241	 	 	P	K2III
254.0368356809	-50.6747899818	82868	6.3	254.03687484	-50.67476677	4.34	-0.016	S	 	P	B3Vnpe
29.2843298698	-31.0844213814	9092	7.28	29.28426326	-31.08432343	6.82	1.168	S	 	 	K2III
168.5851477214	-30.1620055008	54890	9.19	168.58517558	-30.16205698	0.62	0.155	 	 	 	A0V
292.9015716721	26.9865597057	96034	7.29	292.90156919	26.98657023	1.25	0.125	S	 	 	B8
223.9143567413	-78.8830599087	73043	7.36	223.91444057	-78.88301594	7.96	0.061	S	 	 	A1/A2V
279.3107276616	29.0570244257	91290	7.9	279.31071932	29.0570087	4.51	1.143	 	 	 	K2III
231.6171847287	52.052561816	75581	7.09	231.61723457	52.0525265	2.8	1.611	S	 	 	K2
105.2072840852	-33.4655302549	33774	6.39	105.20724583	-33.4657203	7.8	1.052	S	 	 	G8II/III
38.9327143884	68.36775201	12083	6.64	38.93242541	68.36780067	6.49	0.422	S	 	 	F4II
147.8890578278	12.6539974843	48361	9.05	147.88909066	12.65400271	1.77	1.024	 	 	 	K0
77.5312735977	-8.4816933037	24051	9.34	77.53127866	-8.48169396	2.31	0.41	 	 	 	F2
56.0797167873	32.2882481667	17448	3.84	56.07969347	32.28827325	2.21	0.022	S	 	W	B1III
154.5441533421	-45.5731127699	50460	8.69	154.54419987	-45.57313219	0.56	1.63	 	 	 	K5/M0III:
299.7224199473	30.3654326311	98347	8.8	299.72239851	30.36542252	0.86	0.137	 	 	 	A2V
228.9531411385	-5.0475008017	74687	9.66	228.95306867	-5.04749701	1.1	0.553	 	 	 	F0
170.4101582795	40.2808020114	55475	8.08	170.41008258	40.28082481	5.46	0.404	S	 	 	F5
246.9828809251	-61.6259221612	80642	7.68	246.98298654	-61.62589438	4.96	1.334	 	 	 	K2III
212.7512591405	38.5936114196	69293	9.12	212.75150279	38.59364309	8.68	0.638	S	 	 	G5III
155.2583539947	2.289724355	50684	6.66	155.25837849	2.28972523	1.86	-0.094	S	 	 	B2.5IV
229.137806336	21.6306512044	74746	9.73	229.1382501	21.63079908	10.82	0.657	 	 	 	K0
253.5747032948	-6.7118193896	82699	7.97	253.57470956	-6.7117884	2.24	1.815	 	 	 	K5
186.2998385814	-58.7868869455	60596	9.6	186.29995335	-58.78689939	1.15	0.45	 	G	 	F0V
248.1089621938	-20.7521424129	80992	8.3	248.10894244	-20.75214759	2.5	1.429	 	 	 	K1III
288.2880329163	-20.42185908	94429	7.84	288.28796455	-20.42184333	10.67	0.47	S	 	 	F3V
157.3771921352	52.92461469	51369	9.21	157.37718766	52.92462344	1.48	1.114	 	 	 	K2
29.1553595114	-58.4713994313	9051	7.53	29.15524029	-58.47141523	11.79	0.455	S	 	 	F5IV
152.1141896123	-53.0943246443	49676	9.13	152.11427878	-53.09433862	2.27	0.371	 	 	 	F0/F2III
121.5634555927	-40.3436582772	39656	8.16	121.56345521	-40.34365818	2.46	-0.016	S	 	 	A0V
29.6012754325	40.9136677175	9199	8.23	29.60091482	40.91368935	7.65	0.863	S	 	 	G5
94.3919889362	79.3299370961	29883	7.92	94.39210485	79.32994011	5.78	0.182	S	 	 	A0
95.6227441076	40.043351185	30311	9.18	95.62265229	40.04328556	10.92	0.433	 	 	 	F5
193.482273025	26.7799936961	62944	6.91	193.48226856	26.78000371	8.09	1.262	S	 	 	K2IIICN+...
104.2830439809	-10.2798584703	33432	8.44	104.28304613	-10.27987213	0.32	-0.033	 	 	 	B7V
300.8894134916	-37.9406986965	98761	4.77	300.88921406	-37.94049103	8.05	1.417	S	 	 	K4III
84.2512169403	12.4748569094	26377	8.45	84.25120885	12.47488734	3.95	0.225	 	 	 	A2
157.3713863846	-33.4088696546	51366	7.77	157.37143961	-33.40882904	6.17	0.269	S	 	 	A4III
299.7913675486	-41.8328962033	98373	8.27	299.79132338	-41.83269612	6.05	0.565	S	 	 	G2V
308.4718962371	-27.1714917653	101472	9.34	308.47170054	-27.17129088	15.18	0.73	 	 	 	G8V
37.1718640617	-56.436267739	11531	8.51	37.17166425	-56.43635976	7.97	0.436	S	 	 	F3IV
23.8941507251	5.0111992615	7414	8.74	23.89409939	5.01123239	1.59	1.037	 	 	 	K0
220.5473319712	31.1367225053	71888	9.01	220.54739964	31.13676679	4.14	1.086	 	 	 	K0
124.8579138274	-68.3370625969	40784	8.4	124.85796716	-68.33709959	1.98	1.656	 	 	 	M1III
255.9961767149	-28.2563180517	83505	7.73	255.99619959	-28.25628801	2.92	0.057	 	 	 	B9.5III
33.308162075	-22.8711193951	10341	7.22	33.30815978	-22.87116735	4.17	0.955	S	 	 	K0III
213.7209114646	3.3358777908	69614	6.41	213.72103315	3.33593802	4.01	1.6	S	 	 	M4III
142.2482661404	-20.4350030205	46498	8.35	142.24834896	-20.43497784	6.82	0.35	S	 	 	A9V
109.7116855115	2.8583419953	35425	8.41	109.71168685	2.85836528	5.39	0.798	 	 	 	G0
50.2688174336	-26.1710996709	15616	8.48	50.26872243	-26.17110023	3.92	1.315	 	 	 	K3III
111.7832899694	-17.8648613183	36186	5.6	111.78329832	-17.86486511	11.63	0.314	S	 	 	F2V
243.6203477719	-21.1076358504	79599	6.41	243.62038964	-21.10756359	9.45	0.002	S	 	 	B9V
245.8112126455	33.697084592	80279	7.65	245.81132696	33.69683704	16.27	0.495	S	 	 	F8
152.3795683284	68.6639999669	49765	7.11	152.37959839	68.66408596	6.8	1.039	S	 	 	K0
1.5178544261	-84.0982029729	507	8.51	1.51738261	-84.09820798	1.8	1.576	 	 	 	K3III
272.4390518647	-11.7246941718	88984	7.32	272.43904268	-11.72467096	0.7	1.79	S	 	 	K2
181.2480695887	-10.0683126167	58925	9.06	181.24816374	-10.06829745	8.62	0.535	S	 	 	F5
123.0543899709	-49.8290513715	40168	8.6	123.05442505	-49.82905125	2.27	0.979	 	 	 	G8III
236.4635287173	26.6019743043	77205	9.72	236.46356903	26.60195503	1.89	0.343	 	 	 	A3
99.8031792145	-9.3633745111	31822	8.68	99.80317313	-9.3633679	1.04	0.101	 	 	 	A2
176.2173774994	-2.0383911999	57295	9.43	176.21738679	-2.03839137	4.91	0.457	 	 	 	F8
300.6578567761	-3.3424068749	98685	8.25	300.65786912	-3.34235717	5.52	1.28	S	 	 	G5
223.3369503576	-45.8590834315	120006	9.62	223.33696355	-45.85908156	4.11	1.004	 	 	 	B8
259.7140201046	62.5499199362	84699	7.53	259.71402485	62.54990528	3.68	1.394	S	 	 	K2
168.9870199512	44.0114440756	55032	9.17	168.98705084	44.01142677	3.55	0.459	 	 	 	G0
112.0506592104	29.4249975174	36291	7.67	112.05070944	29.425013	3.71	0.254	S	 	 	A5
304.696563077	-52.6178365564	100137	11.96	304.6965905	-52.61784273	13.59	1.5	 	D	 	M5e
256.750291012	-56.0383461235	83749	7.85	256.75025577	-56.03832087	5.5	0.072	S	 	 	B9/B9.5V
290.8185997312	-6.5853704836	95299	9.66	290.81902531	-6.58486014	31.38	1.094	 	G	D	K5V
41.6798855744	-6.9930449242	12962	8.78	41.67989941	-6.99305732	6.12	1.016	 	 	 	K0
278.9764748038	8.0881429342	91161	9.11	278.97645811	8.08812558	4.45	0.241	 	 	 	B8
125.474738247	17.6010564286	40989	8.23	125.47475755	17.60110363	7.39	0.349	S	 	 	A3
43.0051238902	52.1998790589	13371	8.06	43.00505588	52.19992942	4.3	1.094	 	 	 	K0
304.3216329897	1.3150310717	100002	8.33	304.32156443	1.31504478	8.12	0.459	 	 	 	F2
316.6053625078	59.4392369372	104176	7.55	316.60532264	59.43928584	5.78	0.079	S	 	 	A0
124.8214908413	62.5071595609	40772	5.73	124.82159867	62.50713912	6.93	0.891	S	 	 	G8III
96.8165295382	21.9905995658	30723	8.48	96.81652039	21.99061692	2.63	0.958	 	 	 	K0
173.5294274327	65.2425311917	56423	7.29	173.52971937	65.24305731	23.27	0.549	S	 	 	F8
280.8679288815	47.7036336604	91841	9.47	280.86790313	47.70363665	3.97	0.939	 	 	 	K0
184.3625105618	6.6010971849	59916	7.92	184.36243755	6.60118573	7.23	0.399	S	 	 	F2
209.1127334949	-16.1962160246	68090	9.32	209.11330859	-16.19622339	16.28	0.807	 	 	 	G8/K0V
262.4319536403	-19.4730271458	85617	7.51	262.43192951	-19.4730305	3.57	2.1	 	 	P	C
76.02311204	-42.3635742512	23573	10.03	76.02249072	-42.36325393	16.17	0.739	 	 	 	K0
195.6656612594	56.3572540331	63646	8.45	195.66588698	56.3572902	6.89	0.484	S	 	 	F8
281.3293773494	-35.4837933813	92018	8.76	281.32922685	-35.48372868	7.25	0.472	 	 	 	F5V
46.9061310182	70.2223643613	14529	8.24	46.90598987	70.22244141	5.91	0.302	 	 	 	A5
54.5218767718	-57.2853187925	16952	7.43	54.52184718	-57.28533323	1.92	1.532	S	 	 	K4III
184.9941351422	43.6088741087	60140	7.68	184.99418724	43.60886514	3.13	0.84	S	 	 	G8III
137.5824837282	-11.6166798237	45030	8.43	137.58250281	-11.61667873	1.71	1.485	 	 	 	M...
85.7142171328	5.6032611685	26922	8.97	85.71422148	5.60327704	6.63	0.241	 	 	 	A2
1.043973406	39.119902201	325	8.56	1.04362757	39.12012608	14.48	0.615	 	 	 	F8
231.2916016921	-44.351190101	75481	8.88	231.291559	-44.35103316	2.8	0.927	 	 	 	K0III
189.1849272417	65.2331976339	61553	9.24	189.18490943	65.23319112	3.8	0.479	 	 	 	F2
230.6109335349	-7.3068161806	75237	9.15	230.61091795	-7.3067805	2.33	1.189	 	 	 	G5
115.7923696822	39.2986427454	37620	9.27	115.79235536	39.29852936	7.9	0.453	 	 	 	F8
106.5221710805	45.6300244218	34259	9.41	106.52232669	45.63012879	9.2	0.631	 	 	 	G0
192.3954649432	9.3732391396	62597	7.68	192.39544393	9.3732099	5.65	0.9	S	 	 	K0
